DMS_id,orderings,min_context_fraction,spearman,n_variants,n_dropped,site_out_of_range,wt_mismatch,undefined_ratio
RPC1_BP434_Tsuboyama_2023_1R69,64,0.5,0.7533255194892764,1459,0,0,0,0
RPC1_BP434_Tsuboyama_2023_1R69,64,0.75,0.7566093482894777,1459,0,0,0,0
RPC1_BP434_Tsuboyama_2023_1R69,64,0.9,0.7606858796938164,1459,0,0,0,0
RPC1_BP434_Tsuboyama_2023_1R69,200,0.0,0.7344394953685055,1459,0,0,0,0
RPC1_BP434_Tsuboyama_2023_1R69,200,0.5,0.755795924531856,1459,0,0,0,0
RPC1_BP434_Tsuboyama_2023_1R69,200,0.75,0.7603362033711346,1459,0,0,0,0
RPC1_BP434_Tsuboyama_2023_1R69,200,0.9,0.7622151454017783,1459,0,0,0,0
RPC1_LAMBD_Li_2019_high-expression,1,0.0,0.208528791533049,351,0,0,0,0
RPC1_LAMBD_Li_2019_high-expression,4,0.0,0.28233440083549516,351,0,0,0,0
RPC1_LAMBD_Li_2019_high-expression,16,0.0,0.26952416479093866,351,0,0,0,0
RPC1_LAMBD_Li_2019_high-expression,16,0.5,0.2929735374237977,351,0,0,0,0
RPC1_LAMBD_Li_2019_high-expression,16,0.75,0.3119636645961937,351,0,0,0,0
RPC1_LAMBD_Li_2019_high-expression,64,0.0,0.2791341572088348,351,0,0,0,0
RPC1_LAMBD_Li_2019_high-expression,64,0.5,0.29537157287157284,351,0,0,0,0
RPC1_LAMBD_Li_2019_high-expression,64,0.75,0.31490664300329213,351,0,0,0,0
RPC1_LAMBD_Li_2019_high-expression,64,0.9,0.3178616205248689,351,0,0,0,0
RPC1_LAMBD_Li_2019_high-expression,200,0.0,0.27430436389396556,351,0,0,0,0
RPC1_LAMBD_Li_2019_high-expression,200,0.5,0.3010364635364635,351,0,0,0,0
RPC1_LAMBD_Li_2019_high-expression,200,0.75,0.31276973026973026,351,0,0,0,0
RPC1_LAMBD_Li_2019_high-expression,200,0.9,0.3128454142063728,351,0,0,0,0
RPC1_LAMBD_Li_2019_low-expression,1,0.0,0.13709190834604218,351,0,0,0,0
RPC1_LAMBD_Li_2019_low-expression,4,0.0,0.16093420792570987,351,0,0,0,0
RPC1_LAMBD_Li_2019_low-expression,16,0.0,0.1952921335181157,351,0,0,0,0
RPC1_LAMBD_Li_2019_low-expression,16,0.5,0.24880069558234574,351,0,0,0,0
RPC1_LAMBD_Li_2019_low-expression,16,0.75,0.2603607618613679,351,0,0,0,0
RPC1_LAMBD_Li_2019_low-expression,64,0.0,0.21544103761838818,351,0,0,0,0
RPC1_LAMBD_Li_2019_low-expression,64,0.5,0.24998034950751513,351,0,0,0,0
RPC1_LAMBD_Li_2019_low-expression,64,0.75,0.2628988408532793,351,0,0,0,0
RPC1_LAMBD_Li_2019_low-expression,64,0.9,0.2591957065127903,351,0,0,0,0
RPC1_LAMBD_Li_2019_low-expression,200,0.0,0.20991845860774236,351,0,0,0,0
RPC1_LAMBD_Li_2019_low-expression,200,0.5,0.24544733044733047,351,0,0,0,0
RPC1_LAMBD_Li_2019_low-expression,200,0.75,0.25976218226218223,351,0,0,0,0
RPC1_LAMBD_Li_2019_low-expression,200,0.9,0.261308866315474,351,0,0,0,0
RS15_GEOSE_Tsuboyama_2023_1A32,1,0.0,0.1635932803818626,1195,0,0,0,0
RS15_GEOSE_Tsuboyama_2023_1A32,4,0.0,0.24053342740941283,1195,0,0,0,0
RS15_GEOSE_Tsuboyama_2023_1A32,16,0.0,0.2557724998452016,1195,0,0,0,0
RS15_GEOSE_Tsuboyama_2023_1A32,16,0.5,0.32849931606916155,1195,0,0,0,0
RS15_GEOSE_Tsuboyama_2023_1A32,16,0.75,0.34717825554892323,1195,0,0,0,0
RS15_GEOSE_Tsuboyama_2023_1A32,64,0.0,0.26626934902049554,1195,0,0,0,0
RS15_GEOSE_Tsuboyama_2023_1A32,64,0.5,0.333811152513184,1195,0,0,0,0
RS15_GEOSE_Tsuboyama_2023_1A32,64,0.75,0.3648151699072042,1195,0,0,0,0
RS15_GEOSE_Tsuboyama_2023_1A32,64,0.9,0.38378391625117886,1195,0,0,0,0
RS15_GEOSE_Tsuboyama_2023_1A32,200,0.0,0.2699587887432022,1195,0,0,0,0
RS15_GEOSE_Tsuboyama_2023_1A32,200,0.5,0.33367986185710813,1195,0,0,0,0
RS15_GEOSE_Tsuboyama_2023_1A32,200,0.75,0.36866695156161494,1195,0,0,0,0
RS15_GEOSE_Tsuboyama_2023_1A32,200,0.9,0.38653161842776584,1195,0,0,0,0
S22A1_HUMAN_Yee_2023_abundance,1,0.0,0.32999708812700923,9803,0,0,0,0
S22A1_HUMAN_Yee_2023_abundance,4,0.0,0.4302608126478764,9803,0,0,0,0
S22A1_HUMAN_Yee_2023_abundance,16,0.0,0.4560876682406368,9803,0,0,0,0
S22A1_HUMAN_Yee_2023_abundance,16,0.5,0.5045364509539424,9803,0,0,0,0
S22A1_HUMAN_Yee_2023_abundance,16,0.75,0.5196827167219791,9653,150,0,0,150
S22A1_HUMAN_Yee_2023_abundance,64,0.0,0.457545122822375,9803,0,0,0,0
S22A1_HUMAN_Yee_2023_abundance,64,0.5,0.5046646802788716,9803,0,0,0,0
S22A1_HUMAN_Yee_2023_abundance,64,0.75,0.5168309681754,9803,0,0,0,0
S22A1_HUMAN_Yee_2023_abundance,64,0.9,0.5214457642412762,9803,0,0,0,0
S22A1_HUMAN_Yee_2023_abundance,200,0.0,0.46169063258543735,9803,0,0,0,0
S22A1_HUMAN_Yee_2023_abundance,200,0.5,0.5056267777249155,9803,0,0,0,0
S22A1_HUMAN_Yee_2023_abundance,200,0.75,0.5183651629019083,9803,0,0,0,0
S22A1_HUMAN_Yee_2023_abundance,200,0.9,0.5246571781344842,9803,0,0,0,0
S22A1_HUMAN_Yee_2023_activity,1,0.0,0.2690218439840807,10094,0,0,0,0
S22A1_HUMAN_Yee_2023_activity,4,0.0,0.3808890430712365,10094,0,0,0,0
S22A1_HUMAN_Yee_2023_activity,16,0.0,0.4100250071787805,10094,0,0,0,0
S22A1_HUMAN_Yee_2023_activity,16,0.5,0.44990669760732926,10094,0,0,0,0
S22A1_HUMAN_Yee_2023_activity,16,0.75,0.4605701783387653,9981,113,0,0,113
S22A1_HUMAN_Yee_2023_activity,64,0.0,0.419200268850238,10094,0,0,0,0
S22A1_HUMAN_Yee_2023_activity,64,0.5,0.4538631674815516,10094,0,0,0,0
S22A1_HUMAN_Yee_2023_activity,64,0.75,0.4626244207007889,10094,0,0,0,0
S22A1_HUMAN_Yee_2023_activity,64,0.9,0.46632470967161044,10076,18,0,0,18
S22A1_HUMAN_Yee_2023_activity,200,0.0,0.41785171074426897,10094,0,0,0,0
S22A1_HUMAN_Yee_2023_activity,200,0.5,0.4542180695731039,10094,0,0,0,0
S22A1_HUMAN_Yee_2023_activity,200,0.75,0.46343365140425463,10094,0,0,0,0
S22A1_HUMAN_Yee_2023_activity,200,0.9,0.46785962376937545,10094,0,0,0,0
SAV1_MOUSE_Tsuboyama_2023_2YSB,1,0.0,-0.0680138178845767,965,0,0,0,0
SAV1_MOUSE_Tsuboyama_2023_2YSB,4,0.0,-0.022530487062808705,965,0,0,0,0
SAV1_MOUSE_Tsuboyama_2023_2YSB,16,0.0,-0.011476466158929133,965,0,0,0,0
SAV1_MOUSE_Tsuboyama_2023_2YSB,16,0.5,0.05186693358244433,965,0,0,0,0
SAV1_MOUSE_Tsuboyama_2023_2YSB,16,0.75,0.11419941524984166,944,21,0,0,21
SAV1_MOUSE_Tsuboyama_2023_2YSB,64,0.0,-0.02884522933091509,965,0,0,0,0
SAV1_MOUSE_Tsuboyama_2023_2YSB,64,0.5,0.06841577697599165,965,0,0,0,0
SAV1_MOUSE_Tsuboyama_2023_2YSB,64,0.75,0.11984673354839404,965,0,0,0,0
SAV1_MOUSE_Tsuboyama_2023_2YSB,64,0.9,0.15850442477897073,965,0,0,0,0
SAV1_MOUSE_Tsuboyama_2023_2YSB,200,0.0,-0.023772116755662268,965,0,0,0,0
SAV1_MOUSE_Tsuboyama_2023_2YSB,200,0.5,0.06310387763233864,965,0,0,0,0
SAV1_MOUSE_Tsuboyama_2023_2YSB,200,0.75,0.12251467161474354,965,0,0,0,0
SAV1_MOUSE_Tsuboyama_2023_2YSB,200,0.9,0.1620772674545562,965,0,0,0,0
SBI_STAAM_Tsuboyama_2023_2JVG,1,0.0,0.2043954195458496,1025,0,0,0,0
SBI_STAAM_Tsuboyama_2023_2JVG,4,0.0,0.23894273090869825,1025,0,0,0,0
SBI_STAAM_Tsuboyama_2023_2JVG,16,0.0,0.2695741707653671,1025,0,0,0,0
SBI_STAAM_Tsuboyama_2023_2JVG,16,0.5,0.300376728386438,1025,0,0,0,0
SBI_STAAM_Tsuboyama_2023_2JVG,16,0.75,0.3352079994508816,1025,0,0,0,0
SBI_STAAM_Tsuboyama_2023_2JVG,64,0.0,0.2735078524731824,1025,0,0,0,0
SBI_STAAM_Tsuboyama_2023_2JVG,64,0.5,0.3074793036370128,1025,0,0,0,0
SBI_STAAM_Tsuboyama_2023_2JVG,64,0.75,0.3333794829130976,1025,0,0,0,0
SBI_STAAM_Tsuboyama_2023_2JVG,64,0.9,0.3427245351985549,1025,0,0,0,0
SBI_STAAM_Tsuboyama_2023_2JVG,200,0.0,0.2750481366908298,1025,0,0,0,0
SBI_STAAM_Tsuboyama_2023_2JVG,200,0.5,0.309308659799413,1025,0,0,0,0
SBI_STAAM_Tsuboyama_2023_2JVG,200,0.75,0.33230448320220285,1025,0,0,0,0
SBI_STAAM_Tsuboyama_2023_2JVG,200,0.9,0.33862934071430983,1025,0,0,0,0
SC6A4_HUMAN_Young_2021,1,0.0,0.23644793729335675,11576,0,0,0,0
SC6A4_HUMAN_Young_2021,4,0.0,0.35845298701524436,11576,0,0,0,0
SC6A4_HUMAN_Young_2021,16,0.0,0.36795802109555154,11576,0,0,0,0
SC6A4_HUMAN_Young_2021,16,0.5,0.4080692476826862,11576,0,0,0,0
SC6A4_HUMAN_Young_2021,16,0.75,0.42362077099126794,11481,95,0,0,95
SC6A4_HUMAN_Young_2021,64,0.0,0.3765280900427749,11576,0,0,0,0
SC6A4_HUMAN_Young_2021,64,0.5,0.4107750003342522,11576,0,0,0,0
SC6A4_HUMAN_Young_2021,64,0.75,0.4232507174112217,11576,0,0,0,0
SC6A4_HUMAN_Young_2021,64,0.9,0.42946786108606155,11538,38,0,0,38
SC6A4_HUMAN_Young_2021,200,0.0,0.3783987322972558,11576,0,0,0,0
SC6A4_HUMAN_Young_2021,200,0.5,0.4110147232322848,11576,0,0,0,0
SC6A4_HUMAN_Young_2021,200,0.75,0.42504551096424503,11576,0,0,0,0
SC6A4_HUMAN_Young_2021,200,0.9,0.4310815935189793,11576,0,0,0,0
SCIN_STAAR_Tsuboyama_2023_2QFF,1,0.0,0.17650408524689745,1212,0,0,0,0
SCIN_STAAR_Tsuboyama_2023_2QFF,4,0.0,0.2321573622222032,1212,0,0,0,0
SCIN_STAAR_Tsuboyama_2023_2QFF,16,0.0,0.2251526136399648,1212,0,0,0,0
SCIN_STAAR_Tsuboyama_2023_2QFF,16,0.5,0.26546601948285703,1212,0,0,0,0
SCIN_STAAR_Tsuboyama_2023_2QFF,16,0.75,0.2754385948860463,1212,0,0,0,0
SCIN_STAAR_Tsuboyama_2023_2QFF,64,0.0,0.2175943367636161,1212,0,0,0,0
SCIN_STAAR_Tsuboyama_2023_2QFF,64,0.5,0.25941062343794813,1212,0,0,0,0
SCIN_STAAR_Tsuboyama_2023_2QFF,64,0.75,0.28233970065987174,1212,0,0,0,0
SCIN_STAAR_Tsuboyama_2023_2QFF,64,0.9,0.3032788765738619,1212,0,0,0,0
SCIN_STAAR_Tsuboyama_2023_2QFF,200,0.0,0.21498979898908532,1212,0,0,0,0
SCIN_STAAR_Tsuboyama_2023_2QFF,200,0.5,0.2515554151688809,1212,0,0,0,0
SCIN_STAAR_Tsuboyama_2023_2QFF,200,0.75,0.27808209394615413,1212,0,0,0,0
SCIN_STAAR_Tsuboyama_2023_2QFF,200,0.9,0.2894051341034035,1212,0,0,0,0
SDA_BACSU_Tsuboyama_2023_1PV0,1,0.0,0.2306714434035477,2770,0,0,0,0
SDA_BACSU_Tsuboyama_2023_1PV0,4,0.0,0.36962209284607517,2770,0,0,0,0
SDA_BACSU_Tsuboyama_2023_1PV0,16,0.0,0.26435219791586273,2770,0,0,0,0
SDA_BACSU_Tsuboyama_2023_1PV0,16,0.5,0.309631953882719,2770,0,0,0,0
SDA_BACSU_Tsuboyama_2023_1PV0,16,0.75,0.3595532127620905,2751,19,0,0,19
SDA_BACSU_Tsuboyama_2023_1PV0,64,0.0,0.30524128267952283,2770,0,0,0,0
SDA_BACSU_Tsuboyama_2023_1PV0,64,0.5,0.38102834946328323,2770,0,0,0,0
SDA_BACSU_Tsuboyama_2023_1PV0,64,0.75,0.43281656996547574,2770,0,0,0,0
SDA_BACSU_Tsuboyama_2023_1PV0,64,0.9,0.5527087897195632,2770,0,0,0,0
SDA_BACSU_Tsuboyama_2023_1PV0,200,0.0,0.32857994771187715,2770,0,0,0,0
SDA_BACSU_Tsuboyama_2023_1PV0,200,0.5,0.41341709685665523,2770,0,0,0,0
SDA_BACSU_Tsuboyama_2023_1PV0,200,0.75,0.4730039262770803,2770,0,0,0,0
SDA_BACSU_Tsuboyama_2023_1PV0,200,0.9,0.5587275840865522,2770,0,0,0,0
SERC_HUMAN_Xie_2023,1,0.0,0.11266001560883149,1914,0,0,0,0
SERC_HUMAN_Xie_2023,4,0.0,0.13160578431899356,1914,0,0,0,0
SERC_HUMAN_Xie_2023,16,0.0,0.13726439265392273,1914,0,0,0,0
SERC_HUMAN_Xie_2023,16,0.5,0.18440589971758628,1914,0,0,0,0
SERC_HUMAN_Xie_2023,16,0.75,0.20634160421733327,1888,26,0,0,26
SERC_HUMAN_Xie_2023,64,0.0,0.14482832477439025,1914,0,0,0,0
SERC_HUMAN_Xie_2023,64,0.5,0.1890625830444524,1914,0,0,0,0
SERC_HUMAN_Xie_2023,64,0.75,0.21436594623106225,1914,0,0,0,0
SERC_HUMAN_Xie_2023,64,0.9,0.2248544493985133,1914,0,0,0,0
SERC_HUMAN_Xie_2023,200,0.0,0.13987848866270491,1914,0,0,0,0
SERC_HUMAN_Xie_2023,200,0.5,0.18817055168660796,1914,0,0,0,0
SERC_HUMAN_Xie_2023,200,0.75,0.21425273221442748,1914,0,0,0,0
SERC_HUMAN_Xie_2023,200,0.9,0.22590314701317965,1914,0,0,0,0
SHOC2_HUMAN_Kwon_2022,1,0.0,0.21249835209127327,10972,0,0,0,0
SHOC2_HUMAN_Kwon_2022,4,0.0,0.24688546729499675,10972,0,0,0,0
SHOC2_HUMAN_Kwon_2022,16,0.0,0.2531925622470636,10972,0,0,0,0
SHOC2_HUMAN_Kwon_2022,16,0.5,0.26624912576138987,10972,0,0,0,0
SHOC2_HUMAN_Kwon_2022,16,0.75,0.26730167523279585,10915,57,0,0,57
SHOC2_HUMAN_Kwon_2022,64,0.0,0.253165115989326,10972,0,0,0,0
SHOC2_HUMAN_Kwon_2022,64,0.5,0.26621031862182637,10972,0,0,0,0
SHOC2_HUMAN_Kwon_2022,64,0.75,0.26797001090410605,10972,0,0,0,0
SHOC2_HUMAN_Kwon_2022,64,0.9,0.26765987629427423,10972,0,0,0,0
SHOC2_HUMAN_Kwon_2022,200,0.0,0.2538481438487218,10972,0,0,0,0
SHOC2_HUMAN_Kwon_2022,200,0.5,0.26558845217682403,10972,0,0,0,0
SHOC2_HUMAN_Kwon_2022,200,0.75,0.2678456967030314,10972,0,0,0,0
SHOC2_HUMAN_Kwon_2022,200,0.9,0.2678082302173986,10972,0,0,0,0
SOX30_HUMAN_Tsuboyama_2023_7JJK,1,0.0,0.278760966305076,1010,0,0,0,0
SOX30_HUMAN_Tsuboyama_2023_7JJK,4,0.0,0.30368480859948876,1010,0,0,0,0
SOX30_HUMAN_Tsuboyama_2023_7JJK,16,0.0,0.3257211105475329,1010,0,0,0,0
SOX30_HUMAN_Tsuboyama_2023_7JJK,16,0.5,0.38175309430620524,1010,0,0,0,0
SOX30_HUMAN_Tsuboyama_2023_7JJK,16,0.75,0.3763946799749379,991,19,0,0,19
SOX30_HUMAN_Tsuboyama_2023_7JJK,64,0.0,0.31937581940038917,1010,0,0,0,0
SOX30_HUMAN_Tsuboyama_2023_7JJK,64,0.5,0.38635950885872544,1010,0,0,0,0
SOX30_HUMAN_Tsuboyama_2023_7JJK,64,0.75,0.3926997624403462,1010,0,0,0,0
SOX30_HUMAN_Tsuboyama_2023_7JJK,64,0.9,0.3858382248758875,1010,0,0,0,0
SOX30_HUMAN_Tsuboyama_2023_7JJK,200,0.0,0.33335863373188956,1010,0,0,0,0
SOX30_HUMAN_Tsuboyama_2023_7JJK,200,0.5,0.38676364347048087,1010,0,0,0,0
SOX30_HUMAN_Tsuboyama_2023_7JJK,200,0.75,0.3986453358965947,1010,0,0,0,0
SOX30_HUMAN_Tsuboyama_2023_7JJK,200,0.9,0.39906501675764905,1010,0,0,0,0
SPA_STAAU_Tsuboyama_2023_1LP1,1,0.0,-0.1996594759094641,2105,0,0,0,0
SPA_STAAU_Tsuboyama_2023_1LP1,4,0.0,-0.13026853832480284,2105,0,0,0,0
SPA_STAAU_Tsuboyama_2023_1LP1,16,0.0,-0.11443667565868333,2105,0,0,0,0
SPA_STAAU_Tsuboyama_2023_1LP1,16,0.5,-0.07064694299487721,2105,0,0,0,0
SPA_STAAU_Tsuboyama_2023_1LP1,16,0.75,-0.04869791454060112,2105,0,0,0,0
SPA_STAAU_Tsuboyama_2023_1LP1,64,0.0,-0.07052253941358641,2105,0,0,0,0
SPA_STAAU_Tsuboyama_2023_1LP1,64,0.5,-0.022217880225123932,2105,0,0,0,0
SPA_STAAU_Tsuboyama_2023_1LP1,64,0.75,-0.001387459877568152,2105,0,0,0,0
SPA_STAAU_Tsuboyama_2023_1LP1,64,0.9,-0.005242851005359002,2086,19,0,0,19
SPA_STAAU_Tsuboyama_2023_1LP1,200,0.0,-0.060670144513968266,2105,0,0,0,0
SPA_STAAU_Tsuboyama_2023_1LP1,200,0.5,-0.012881645625327863,2105,0,0,0,0
SPA_STAAU_Tsuboyama_2023_1LP1,200,0.75,0.018013005382972614,2105,0,0,0,0
SPA_STAAU_Tsuboyama_2023_1LP1,200,0.9,0.017394877771857283,2105,0,0,0,0
SPG1_STRSG_Olson_2014,1,0.0,-0.24283114344145673,536962,0,0,0,0
SPG1_STRSG_Olson_2014,4,0.0,0.006425366701778825,536962,0,0,0,0
SPG1_STRSG_Olson_2014,16,0.0,-0.030150785462542934,536962,0,0,0,0
SPG1_STRSG_Olson_2014,16,0.5,0.07037056633831537,536962,0,0,0,0
SPG1_STRSG_Olson_2014,16,0.75,0.10220779246977497,536962,0,0,0,0
SPG1_STRSG_Olson_2014,64,0.0,-0.04250310639849232,536962,0,0,0,0
SPG1_STRSG_Olson_2014,64,0.5,0.04120396749121878,536962,0,0,0,0
SPG1_STRSG_Olson_2014,64,0.75,0.08846510589267322,536962,0,0,0,0
SPG1_STRSG_Olson_2014,64,0.9,0.14028618780748334,536962,0,0,0,0
SPG1_STRSG_Olson_2014,200,0.0,-0.05187617362475505,536962,0,0,0,0
SPG1_STRSG_Olson_2014,200,0.5,0.03715315431309023,536962,0,0,0,0
SPG1_STRSG_Olson_2014,200,0.75,0.09268909411433651,536962,0,0,0,0
SPG1_STRSG_Olson_2014,200,0.9,0.15390481249923166,536962,0,0,0,0
SPG1_STRSG_Wu_2016,1,0.0,-0.004796237635698949,149360,0,0,0,0
SPG1_STRSG_Wu_2016,4,0.0,-0.08759645272641753,149360,0,0,0,0
SPG1_STRSG_Wu_2016,16,0.0,-0.07690121355488233,149360,0,0,0,0
SPG1_STRSG_Wu_2016,16,0.5,-0.021369997556916782,149360,0,0,0,0
SPG1_STRSG_Wu_2016,16,0.75,-0.011128797603125963,149360,0,0,0,0
SPG1_STRSG_Wu_2016,64,0.0,-0.05060474412247116,149360,0,0,0,0
SPG1_STRSG_Wu_2016,64,0.5,0.014495742051792038,149360,0,0,0,0
SPG1_STRSG_Wu_2016,64,0.75,0.04829553533898099,149360,0,0,0,0
SPG1_STRSG_Wu_2016,64,0.9,0.06769216014659753,149360,0,0,0,0
SPG1_STRSG_Wu_2016,200,0.0,-0.03918011461172464,149360,0,0,0,0
SPG1_STRSG_Wu_2016,200,0.5,0.023883203946314817,149360,0,0,0,0
SPG1_STRSG_Wu_2016,200,0.75,0.0677479796759881,149360,0,0,0,0
SPG1_STRSG_Wu_2016,200,0.9,0.08425138654392204,149360,0,0,0,0
SPG2_STRSG_Tsuboyama_2023_5UBS,1,0.0,0.3023912527382263,1451,0,0,0,0
SPG2_STRSG_Tsuboyama_2023_5UBS,4,0.0,0.3191557165500957,1451,0,0,0,0
SPG2_STRSG_Tsuboyama_2023_5UBS,16,0.0,0.3856991298975154,1451,0,0,0,0
SPG2_STRSG_Tsuboyama_2023_5UBS,16,0.5,0.43202505430261046,1451,0,0,0,0
SPG2_STRSG_Tsuboyama_2023_5UBS,16,0.75,0.4656499223702927,1451,0,0,0,0
SPG2_STRSG_Tsuboyama_2023_5UBS,64,0.0,0.36996006676557025,1451,0,0,0,0
SPG2_STRSG_Tsuboyama_2023_5UBS,64,0.5,0.45414700415565457,1451,0,0,0,0
SPG2_STRSG_Tsuboyama_2023_5UBS,64,0.75,0.47071114888304094,1451,0,0,0,0
SPG2_STRSG_Tsuboyama_2023_5UBS,64,0.9,0.4713229390487746,1451,0,0,0,0
SPG2_STRSG_Tsuboyama_2023_5UBS,200,0.0,0.3641163002310572,1451,0,0,0,0
SPG2_STRSG_Tsuboyama_2023_5UBS,200,0.5,0.4558058214152146,1451,0,0,0,0
SPG2_STRSG_Tsuboyama_2023_5UBS,200,0.75,0.47676211680679215,1451,0,0,0,0
SPG2_STRSG_Tsuboyama_2023_5UBS,200,0.9,0.4851528505852389,1451,0,0,0,0
SPIKE_SARS2_Starr_2020_binding,1,0.0,-0.10449916114554321,3802,0,0,0,0
SPIKE_SARS2_Starr_2020_binding,4,0.0,-0.07650258766567761,3802,0,0,0,0
SPIKE_SARS2_Starr_2020_binding,16,0.0,-0.07442469295446971,3802,0,0,0,0
SPIKE_SARS2_Starr_2020_binding,16,0.5,-0.0627581420666661,3802,0,0,0,0
SPIKE_SARS2_Starr_2020_binding,16,0.75,-0.04492639177862109,3769,33,0,0,33
SPIKE_SARS2_Starr_2020_binding,64,0.0,-0.077066079222934,3802,0,0,0,0
SPIKE_SARS2_Starr_2020_binding,64,0.5,-0.057570928025662035,3802,0,0,0,0
SPIKE_SARS2_Starr_2020_binding,64,0.75,-0.04116214592880693,3802,0,0,0,0
SPIKE_SARS2_Starr_2020_binding,64,0.9,-0.034120425361962956,3802,0,0,0,0
SPIKE_SARS2_Starr_2020_binding,200,0.0,-0.07805521225425135,3802,0,0,0,0
SPIKE_SARS2_Starr_2020_binding,200,0.5,-0.06293452494365957,3802,0,0,0,0
SPIKE_SARS2_Starr_2020_binding,200,0.75,-0.04797853768850501,3802,0,0,0,0
SPIKE_SARS2_Starr_2020_binding,200,0.9,-0.038467767983293946,3802,0,0,0,0
SPIKE_SARS2_Starr_2020_expression,1,0.0,-0.028505449720366074,3798,0,0,0,0
SPIKE_SARS2_Starr_2020_expression,4,0.0,-0.018532000754425987,3798,0,0,0,0
SPIKE_SARS2_Starr_2020_expression,16,0.0,-0.028420131864422497,3798,0,0,0,0
SPIKE_SARS2_Starr_2020_expression,16,0.5,-0.006339824878700562,3798,0,0,0,0
SPIKE_SARS2_Starr_2020_expression,16,0.75,0.012195846949357301,3722,76,0,0,76
SPIKE_SARS2_Starr_2020_expression,64,0.0,-0.02853482229982333,3798,0,0,0,0
SPIKE_SARS2_Starr_2020_expression,64,0.5,-0.010051962903452708,3798,0,0,0,0
SPIKE_SARS2_Starr_2020_expression,64,0.75,0.0034946825330273196,3798,0,0,0,0
SPIKE_SARS2_Starr_2020_expression,64,0.9,0.01523425080971308,3798,0,0,0,0
SPIKE_SARS2_Starr_2020_expression,200,0.0,-0.029511815128937025,3798,0,0,0,0
SPIKE_SARS2_Starr_2020_expression,200,0.5,-0.014724619819320524,3798,0,0,0,0
SPIKE_SARS2_Starr_2020_expression,200,0.75,-0.0006909444536178783,3798,0,0,0,0
SPIKE_SARS2_Starr_2020_expression,200,0.9,0.011928216118557338,3798,0,0,0,0
SPTN1_CHICK_Tsuboyama_2023_1TUD,1,0.0,-0.19921395206644701,3201,0,0,0,0
SPTN1_CHICK_Tsuboyama_2023_1TUD,4,0.0,0.41634736108959886,3201,0,0,0,0
SPTN1_CHICK_Tsuboyama_2023_1TUD,16,0.0,0.2860945272751468,3201,0,0,0,0
SPTN1_CHICK_Tsuboyama_2023_1TUD,16,0.5,0.43312608328716984,3201,0,0,0,0
SPTN1_CHICK_Tsuboyama_2023_1TUD,16,0.75,0.4479154349914841,3201,0,0,0,0
SPTN1_CHICK_Tsuboyama_2023_1TUD,64,0.0,0.19519521718050348,3201,0,0,0,0
SPTN1_CHICK_Tsuboyama_2023_1TUD,64,0.5,0.38964953255654533,3201,0,0,0,0
SPTN1_CHICK_Tsuboyama_2023_1TUD,64,0.75,0.48248051952849924,3201,0,0,0,0
SPTN1_CHICK_Tsuboyama_2023_1TUD,64,0.9,0.6147045208003642,3201,0,0,0,0
SPTN1_CHICK_Tsuboyama_2023_1TUD,200,0.0,0.15122050971244466,3201,0,0,0,0
SPTN1_CHICK_Tsuboyama_2023_1TUD,200,0.5,0.359802210101616,3201,0,0,0,0
SPTN1_CHICK_Tsuboyama_2023_1TUD,200,0.75,0.5023131415407891,3201,0,0,0,0
SPTN1_CHICK_Tsuboyama_2023_1TUD,200,0.9,0.599740636086914,3201,0,0,0,0
SQSTM_MOUSE_Tsuboyama_2023_2RRU,1,0.0,0.13538161516003225,707,0,0,0,0
SQSTM_MOUSE_Tsuboyama_2023_2RRU,4,0.0,0.1488222472940558,707,0,0,0,0
SQSTM_MOUSE_Tsuboyama_2023_2RRU,16,0.0,0.15647036854611163,707,0,0,0,0
SQSTM_MOUSE_Tsuboyama_2023_2RRU,16,0.5,0.17264258291857515,707,0,0,0,0
SQSTM_MOUSE_Tsuboyama_2023_2RRU,16,0.75,0.1312900388375947,707,0,0,0,0
SQSTM_MOUSE_Tsuboyama_2023_2RRU,64,0.0,0.14325175473615429,707,0,0,0,0
SQSTM_MOUSE_Tsuboyama_2023_2RRU,64,0.5,0.18565177590136597,707,0,0,0,0
SQSTM_MOUSE_Tsuboyama_2023_2RRU,64,0.75,0.18640547017390943,707,0,0,0,0
SQSTM_MOUSE_Tsuboyama_2023_2RRU,64,0.9,0.19034691530771727,707,0,0,0,0
SQSTM_MOUSE_Tsuboyama_2023_2RRU,200,0.0,0.15082894750905054,707,0,0,0,0
SQSTM_MOUSE_Tsuboyama_2023_2RRU,200,0.5,0.19056579217535421,707,0,0,0,0
SQSTM_MOUSE_Tsuboyama_2023_2RRU,200,0.75,0.2012661557956531,707,0,0,0,0
SQSTM_MOUSE_Tsuboyama_2023_2RRU,200,0.9,0.18819952725482775,707,0,0,0,0
SR43C_ARATH_Tsuboyama_2023_2N88,1,0.0,-0.08557039844963218,1583,0,0,0,0
SR43C_ARATH_Tsuboyama_2023_2N88,4,0.0,0.5804026902383722,1583,0,0,0,0
SR43C_ARATH_Tsuboyama_2023_2N88,16,0.0,0.5956647277698204,1583,0,0,0,0
SR43C_ARATH_Tsuboyama_2023_2N88,16,0.5,0.6430656051923439,1583,0,0,0,0
SR43C_ARATH_Tsuboyama_2023_2N88,16,0.75,0.6417585446199431,1583,0,0,0,0
