subset,predictor,feature,n,rho,p,q
eval-val,seq-KNN (unfiltered corpus),msa_depth,97,0.3871960340708548,8.929519959371318e-05,0.0006697139969528489
eval-val,seq-KNN (unfiltered corpus),msa_log_depth,97,0.3871960340708548,8.929519959371318e-05,0.0006605398326110291
eval-val,seq-KNN (unfiltered corpus),train_afdb_n_hits,97,0.42842271743540655,1.1988293704106985e-05,0.00010275680317805987
eval-val,seq-KNN (unfiltered corpus),knn_best_bits,97,0.5119707536371654,8.324619865957926e-08,1.2149445209776432e-06
eval-val,seq-KNN (unfiltered corpus),knn_best_qcov,97,0.5510870442045654,4.942017647008132e-09,9.202377687532383e-08
eval-val,seq-KNN (unfiltered corpus),exp199_afdb_best_identity,84,0.653705381784955,1.5693074681646543e-11,5.296412705055708e-10
eval-val,seq-KNN (unfiltered corpus),knn_best_identity,97,0.6726909899773227,4.483409446604878e-14,3.0263013764582925e-12
natural (pooled),#199 cooldown (contaminated),is_viral,314,-0.1828722387637622,0.0011336345352199013,0.004602726684351479
natural (pooled),#199 cooldown (contaminated),kingdom_virus,314,-0.1828722387637622,0.0011336345352199013,0.0045683779777518415
natural (pooled),#199 cooldown (contaminated),rg_over_length,314,-0.1552632637232074,0.005832757349728902,0.02058620241080789
natural (pooled),#199 cooldown (contaminated),frac_helix,314,-0.15356565748638382,0.006400441436965125,0.02201425717172718
natural (pooled),#199 cooldown (contaminated),frac_low_complexity,314,-0.11330996554090142,0.04482256391679303,0.10615870401345719
natural (pooled),#199 cooldown (contaminated),frac_polar,314,-0.10953265402219044,0.05249882764833123,0.12115114072691822
natural (pooled),#199 cooldown (contaminated),contacts_per_residue,314,-0.10790736408632472,0.05612315142123729,0.12733824272045435
natural (pooled),#199 cooldown (contaminated),frac_charged,314,-0.10715861777870828,0.05786128424716836,0.1301878895561288
natural (pooled),#199 cooldown (contaminated),is_cytoplasmic,297,-0.09744044161489325,0.09370534847112674,0.18741069694225349
natural (pooled),#199 cooldown (contaminated),train_best_evalue_log,300,-0.09207949045118756,0.11147720389259266,0.21271268587279166
natural (pooled),#199 cooldown (contaminated),kingdom_archaea,314,-0.08622875240206801,0.12732778784057958,0.2387396022010867
natural (pooled),#199 cooldown (contaminated),n_uniprot_xrefs,314,-0.08461859175598789,0.13461464236091286,0.24894488655785257
natural (pooled),#199 cooldown (contaminated),radius_of_gyration,314,-0.07020372408033118,0.21475984806557477,0.3535680425469829
natural (pooled),#199 cooldown (contaminated),long_contacts_per_residue,314,-0.0701369918766482,0.21519710030194,0.35321104608829057
natural (pooled),#199 cooldown (contaminated),mean_contact_order,314,-0.05896258525655733,0.2976161177245619,0.4489181664001772
natural (pooled),#199 cooldown (contaminated),msa_mean_coverage,314,-0.05797940713764756,0.3057587529230222,0.45736766365216613
natural (pooled),#199 cooldown (contaminated),is_nuclear,297,-0.055333234840478605,0.34195846091879367,0.4950605064239908
natural (pooled),#199 cooldown (contaminated),msa_n_near_identical,314,-0.04379418394173904,0.43933833201037653,0.5872344041722855
natural (pooled),#199 cooldown (contaminated),n_contacts,314,-0.036455569565819045,0.5198141148809112,0.6604696989075107
natural (pooled),#199 cooldown (contaminated),frac_long_contacts,314,-0.034608732593327474,0.5411959146858699,0.6812256268773188
natural (pooled),#199 cooldown (contaminated),n_long_contacts,314,-0.034474368073377525,0.5427684137725791,0.680034671548011
natural (pooled),#199 cooldown (contaminated),length,314,-0.024349737885234087,0.6673255870682329,0.7850889259626268
natural (pooled),#199 cooldown (contaminated),is_membrane,297,-0.014457885645404516,0.804037725219892,0.8897138762679133
natural (pooled),#199 cooldown (contaminated),n_transmembrane,297,-0.003055973304702644,0.9581751343718823,0.9762539104921064
natural (pooled),#199 cooldown (contaminated),exp199_best_identity,300,-0.0021910613499463785,0.969853593996006,0.9825908832229704
natural (pooled),#199 cooldown (contaminated),exp199_afdb_best_identity,276,9.46058538937344e-05,0.998751648396658,0.998751648396658
natural (pooled),#199 cooldown (contaminated),relative_contact_order,314,0.0021977606679355107,0.9690584979534873,0.9836308061933894
natural (pooled),#199 cooldown (contaminated),kingdom_eukaryote,314,0.007352277119583493,0.8967524792898255,0.9348384919237563
natural (pooled),#199 cooldown (contaminated),n_sse,314,0.011055722824472385,0.8452891802777585,0.9110901344311169
natural (pooled),#199 cooldown (contaminated),frac_hydrophobic,314,0.021648281537264058,0.7023698321119148,0.8139049556661674
natural (pooled),#199 cooldown (contaminated),exp199_esm_atlas_best_identity,283,0.021891225813129026,0.7138566602644463,0.8236807618435918
natural (pooled),#199 cooldown (contaminated),is_secreted,297,0.0304309036722173,0.6014293216927196,0.7314680939506049
natural (pooled),#199 cooldown (contaminated),has_signal_peptide,297,0.05390855481242653,0.35455050681615524,0.5065007240230789
natural (pooled),#199 cooldown (contaminated),knn_best_qcov,314,0.0555199937474159,0.3267655062916504,0.48079938255447197
natural (pooled),#199 cooldown (contaminated),has_ec,314,0.07404133824591848,0.19067663486277825,0.3258398190693046
natural (pooled),#199 cooldown (contaminated),kingdom_bacteria,314,0.0838112011472808,0.13838726984450625,0.253319070223842
natural (pooled),#199 cooldown (contaminated),resolved_fraction,314,0.08401939947397308,0.13740676840406682,0.2523797787013472
natural (pooled),#199 cooldown (contaminated),knn_best_bits,314,0.0984710657845779,0.08147535889378889,0.16856970805611493
natural (pooled),#199 cooldown (contaminated),mean_hydropathy,314,0.09931746352459402,0.07887723687371218,0.16445447070194816
natural (pooled),#199 cooldown (contaminated),frac_sheet,314,0.10124725078556153,0.07320396565149341,0.15381377996811846
natural (pooled),#199 cooldown (contaminated),n_go,314,0.10346884021123212,0.06708893921327734,0.1472684031510966
natural (pooled),#199 cooldown (contaminated),n_pfam,314,0.1201593183138293,0.033299442803266285,0.08522132281404643
natural (pooled),#199 cooldown (contaminated),median_contact_separation,314,0.12341095295376855,0.028779717787894107,0.07544197866729524
natural (pooled),#199 cooldown (contaminated),knn_best_identity,314,0.1351981382725841,0.016521865940879964,0.04902092092349
natural (pooled),#199 cooldown (contaminated),frac_coil,314,0.14481241251466753,0.01018730569248096,0.032359676905527754
natural (pooled),#199 cooldown (contaminated),frac_proline,314,0.2019360387255806,0.00031673501958144384,0.0014253075881164973
natural (pooled),#199 cooldown (contaminated),frac_glycine,314,0.24785746845233533,8.827448399381575e-06,5.181328408332664e-05
natural (pooled),#199 cooldown (contaminated),n_uniprot_domains,297,0.2501539999498242,1.2861246329425291e-05,7.159869090607895e-05
natural (pooled),#199 cooldown (contaminated),n_interpro,314,0.26978996727150556,1.2229211853232175e-06,7.769146353818087e-06
natural (pooled),#199 cooldown (contaminated),residual_identity_anycov,314,0.35767009289475377,6.580188214487258e-11,6.460548428769308e-10
natural (pooled),#199 cooldown (contaminated),residual_identity_cov40,314,0.40026557948176283,1.6429322432938946e-13,1.8876242795291556e-12
natural (pooled),#199 cooldown (contaminated),residual_identity_cov30,314,0.42932526729651915,1.632615161126638e-15,2.320032071074696e-14
natural (pooled),#199 cooldown (contaminated),train_afdb_n_hits,314,0.5407373504078317,3.0580325846219886e-25,7.863512360456542e-24
natural (pooled),#199 cooldown (contaminated),train_esm_n_hits,314,0.5481467750303017,5.043591705020907e-26,1.3617697603556449e-24
natural (pooled),#199 cooldown (contaminated),n_surviving_alignments,314,0.5572484317197701,5.17912839845203e-27,1.553738519535609e-25
natural (pooled),#199 cooldown (contaminated),train_n_hits_significant,314,0.5739390272898085,6.615825369196262e-29,2.7481120764353703e-27
natural (pooled),#199 cooldown (contaminated),train_log_n_hits,314,0.5739390272898085,6.615825369196262e-29,2.5518183566899868e-27
natural (pooled),#199 cooldown (contaminated),knn_n_hits,314,0.6394672838903227,1.6738610167069485e-37,1.8077698980435042e-35
natural (pooled),#199 cooldown (contaminated),msa_depth,314,0.665365709958376,1.652797133232134e-41,2.9750348398178415e-39
natural (pooled),#199 cooldown (contaminated),msa_log_depth,314,0.665365709958376,1.652797133232134e-41,2.231276129863381e-39
natural (pooled),#232 m1-p02 (decontaminated),rg_over_length,314,-0.17435920195713545,0.0019279082331181414,0.007436217470598545
natural (pooled),#232 m1-p02 (decontaminated),msa_mean_coverage,314,-0.15099955976966475,0.007352682103386323,0.024358578747414813
natural (pooled),#232 m1-p02 (decontaminated),is_cytoplasmic,297,-0.13220728638946475,0.02267758849859022,0.06312318448061195
natural (pooled),#232 m1-p02 (decontaminated),is_nuclear,297,-0.13203490461175116,0.022856461689307987,0.06329481698577596
natural (pooled),#232 m1-p02 (decontaminated),is_viral,314,-0.1287179141970721,0.02253138176730503,0.0633695112205454
natural (pooled),#232 m1-p02 (decontaminated),kingdom_virus,314,-0.1287179141970721,0.02253138176730503,0.06304117178416953
natural (pooled),#232 m1-p02 (decontaminated),frac_helix,314,-0.12206656527911866,0.03058032498929346,0.0790113660010453
natural (pooled),#232 m1-p02 (decontaminated),exp199_afdb_best_identity,276,-0.11543355380351322,0.055437641394528316,0.12631361330398858
natural (pooled),#232 m1-p02 (decontaminated),n_uniprot_xrefs,314,-0.11346292940460183,0.04453269308725977,0.10593680293885584
natural (pooled),#232 m1-p02 (decontaminated),contacts_per_residue,314,-0.10277549059405848,0.06895080242960692,0.15013481174188603
natural (pooled),#232 m1-p02 (decontaminated),kingdom_eukaryote,314,-0.08312576150314285,0.14165324651630692,0.2575513573023762
natural (pooled),#232 m1-p02 (decontaminated),msa_n_near_identical,314,-0.08197657551756664,0.1472606546426488,0.26595569734792757
natural (pooled),#232 m1-p02 (decontaminated),frac_charged,314,-0.08175106302991737,0.14838059162097333,0.267085064917752
natural (pooled),#232 m1-p02 (decontaminated),train_best_evalue_log,300,-0.07434943247580336,0.19908179431291279,0.3359505279030403
natural (pooled),#232 m1-p02 (decontaminated),radius_of_gyration,314,-0.06753715965357796,0.2327317153338132,0.3751496306873407
natural (pooled),#232 m1-p02 (decontaminated),frac_polar,314,-0.0528417417432962,0.35067756009886225,0.5049756865423616
natural (pooled),#232 m1-p02 (decontaminated),kingdom_archaea,314,-0.05248149786833984,0.3539761146683794,0.5083699519173535
natural (pooled),#232 m1-p02 (decontaminated),long_contacts_per_residue,314,-0.05108827988097552,0.36691585083412953,0.5173226095311487
natural (pooled),#232 m1-p02 (decontaminated),exp199_best_identity,300,-0.044842836071977525,0.4390209239263616,0.5882662504224201
natural (pooled),#232 m1-p02 (decontaminated),knn_best_qcov,314,-0.03710899080598761,0.5123543389222327,0.6556192962511982
natural (pooled),#232 m1-p02 (decontaminated),frac_low_complexity,314,-0.03619268277569325,0.522831009596416,0.6627435332912316
natural (pooled),#232 m1-p02 (decontaminated),mean_contact_order,314,-0.03437015393925722,0.5439896140327405,0.6784166087244339
natural (pooled),#232 m1-p02 (decontaminated),frac_hydrophobic,314,-0.02726266695221289,0.6303328081767243,0.7513901024623203
natural (pooled),#232 m1-p02 (decontaminated),n_contacts,314,-0.022915736797045075,0.6858439495017254,0.8016357851318868
natural (pooled),#232 m1-p02 (decontaminated),n_go,314,-0.019699944728950536,0.7280463881318513,0.8382623658660975
natural (pooled),#232 m1-p02 (decontaminated),n_long_contacts,314,-0.018498489897076868,0.7440349623642525,0.8494268069274764
natural (pooled),#232 m1-p02 (decontaminated),has_ec,314,-0.01734591340634522,0.7594770776717386,0.859785370949138
natural (pooled),#232 m1-p02 (decontaminated),frac_long_contacts,314,-0.01072620133165192,0.8498450105744522,0.9123584606564694
natural (pooled),#232 m1-p02 (decontaminated),length,314,-0.00878951711840398,0.876716883377663,0.9282884647528197
natural (pooled),#232 m1-p02 (decontaminated),relative_contact_order,314,-0.0010767866523432733,0.9848374231871359,0.992186956195995
natural (pooled),#232 m1-p02 (decontaminated),n_pfam,314,0.0064550015253459535,0.9092949303665947,0.9424553980767009
natural (pooled),#232 m1-p02 (decontaminated),knn_best_bits,314,0.032103517226518885,0.5708819435029151,0.7054376418571491
natural (pooled),#232 m1-p02 (decontaminated),resolved_fraction,314,0.03362772306302789,0.5527287071304982,0.684572251950617
natural (pooled),#232 m1-p02 (decontaminated),knn_best_identity,314,0.04069129208254428,0.47246540453761615,0.6207574658158461
natural (pooled),#232 m1-p02 (decontaminated),n_sse,314,0.04668567731408764,0.4096994768108348,0.5572738475512614
natural (pooled),#232 m1-p02 (decontaminated),is_membrane,297,0.05761244412365183,0.3224136202528722,0.4756922266025983
natural (pooled),#232 m1-p02 (decontaminated),is_secreted,297,0.06374309495844004,0.2735121984833022,0.42563857977228586
natural (pooled),#232 m1-p02 (decontaminated),n_transmembrane,297,0.0670072704756345,0.24964707112195234,0.397667900902225
natural (pooled),#232 m1-p02 (decontaminated),exp199_esm_atlas_best_identity,283,0.07085708779526348,0.23474713048734272,0.3772721739975151
natural (pooled),#232 m1-p02 (decontaminated),has_signal_peptide,297,0.08649698386506179,0.13697136108586278,0.2524386859602932
natural (pooled),#232 m1-p02 (decontaminated),frac_coil,314,0.0960567883411789,0.08926764608497502,0.18054130668871352
natural (pooled),#232 m1-p02 (decontaminated),mean_hydropathy,314,0.11072161469948963,0.04997264383981519,0.11581642778326266
natural (pooled),#232 m1-p02 (decontaminated),frac_sheet,314,0.13312689748425385,0.01826898741886925,0.05361550655537714
natural (pooled),#232 m1-p02 (decontaminated),median_contact_separation,314,0.1415180009082033,0.012061133580159101,0.037217212190205226
natural (pooled),#232 m1-p02 (decontaminated),frac_proline,314,0.154805217258692,0.0059813003141037,0.0208380785136516
natural (pooled),#232 m1-p02 (decontaminated),kingdom_bacteria,314,0.15637642854078052,0.005485464751899541,0.01961689381474008
natural (pooled),#232 m1-p02 (decontaminated),n_interpro,314,0.17079083185200267,0.0023918865519467203,0.009032298867491111
natural (pooled),#232 m1-p02 (decontaminated),frac_glycine,314,0.22187037710704838,7.327082219088578e-05,0.0003596931271188938
natural (pooled),#232 m1-p02 (decontaminated),n_uniprot_domains,297,0.2246661338055296,9.401454349189225e-05,0.00045736804942001635
natural (pooled),#232 m1-p02 (decontaminated),residual_identity_cov40,314,0.3013964869140053,5.1332252142472464e-08,3.745867048234477e-07
natural (pooled),#232 m1-p02 (decontaminated),residual_identity_cov30,314,0.3118695595651416,1.6448082069932905e-08,1.3457521693581467e-07
natural (pooled),#232 m1-p02 (decontaminated),residual_identity_anycov,314,0.3139424891746998,1.3060918016666945e-08,1.0850608813846386e-07
natural (pooled),#232 m1-p02 (decontaminated),train_afdb_n_hits,314,0.36615723104387754,2.135782668294941e-11,2.135782668294941e-10
natural (pooled),#232 m1-p02 (decontaminated),train_esm_n_hits,314,0.46650983211359875,2.2542079994999364e-18,3.688703999181714e-17
natural (pooled),#232 m1-p02 (decontaminated),train_n_hits_significant,314,0.47193145147445775,8.055373564878711e-19,1.40319410484984e-17
natural (pooled),#232 m1-p02 (decontaminated),train_log_n_hits,314,0.47193145147445775,8.055373564878711e-19,1.3593442890732825e-17
natural (pooled),#232 m1-p02 (decontaminated),msa_depth,314,0.4914146240212581,1.7097739654759002e-20,3.297421219132093e-19
natural (pooled),#232 m1-p02 (decontaminated),msa_log_depth,314,0.4914146240212581,1.7097739654759002e-20,3.183717039162021e-19
natural (pooled),#232 m1-p02 (decontaminated),knn_n_hits,314,0.500074064936159,2.8463775099887673e-21,6.148175421575737e-20
natural (pooled),#232 m1-p02 (decontaminated),n_surviving_alignments,314,0.5689214931380935,2.518845177839315e-28,9.067842640221534e-27
natural (pooled),#232 m2-p06 (decontaminated),is_cytoplasmic,297,-0.16511370464253994,0.00432913108752799,0.01568946837090681
natural (pooled),#232 m2-p06 (decontaminated),is_nuclear,297,-0.1585767900730699,0.006168474875182291,0.02135241302947716
natural (pooled),#232 m2-p06 (decontaminated),exp199_afdb_best_identity,276,-0.13288288803019108,0.027286455434806792,0.07294398977621618
natural (pooled),#232 m2-p06 (decontaminated),kingdom_eukaryote,314,-0.1294524806706586,0.021766519446743682,0.06153885079184077
natural (pooled),#232 m2-p06 (decontaminated),rg_over_length,314,-0.1250615818204088,0.026693867754354138,0.07280145751187492
natural (pooled),#232 m2-p06 (decontaminated),msa_n_near_identical,314,-0.12211778224729014,0.03051000340475626,0.07920866268542491
natural (pooled),#232 m2-p06 (decontaminated),is_viral,314,-0.11928682366947783,0.03461040110795428,0.08774467886523621
natural (pooled),#232 m2-p06 (decontaminated),kingdom_virus,314,-0.11928682366947783,0.03461040110795428,0.08733465700137996
natural (pooled),#232 m2-p06 (decontaminated),contacts_per_residue,314,-0.11806377616481406,0.03652175111366818,0.08964429818809462
natural (pooled),#232 m2-p06 (decontaminated),msa_mean_coverage,314,-0.1118606876775693,0.04764839343895844,0.11187014111755461
natural (pooled),#232 m2-p06 (decontaminated),n_uniprot_xrefs,314,-0.10495903581150902,0.06322652284301832,0.14050338409559626
natural (pooled),#232 m2-p06 (decontaminated),train_best_evalue_log,300,-0.10038657832263584,0.08258588827387348,0.17021518957210563
