group,layer,head,bucket,bucket_index,mass_total,mass_coref,mass_expected,keys_all,keys_coref
struct_pos,0,8,5-8,4,3.058211436916935e-07,2.594390186916444e-09,1.921153172593271e-09,31008,178
struct_pos,0,8,9-16,5,6.764758114876121e-07,3.965425526756184e-09,3.3029601587984542e-09,62016,289
struct_pos,0,8,17-32,6,1.264071543269091e-06,5.230216410409346e-09,6.195244708421826e-09,122218,563
struct_pos,0,8,33-64,7,2.4666990811796713e-06,9.31699210661531e-09,1.1361797606066673e-08,235138,991
struct_pos,0,8,65-128,8,4.486099008048603e-06,1.7699590099490734e-08,1.969249955890901e-08,432718,1760
struct_pos,0,8,129-256,9,7.463792003312156e-06,2.6813872238958993e-08,3.059703475505266e-08,718284,2817
struct_pos,0,8,257-512,10,7.803007103858964e-06,2.0831379640182517e-08,2.730137518131841e-08,935370,3174
struct_pos,0,8,513-1024,11,4.587668767059558e-06,8.117656126470673e-09,1.235170580420086e-08,661509,1731
struct_pos,0,8,1025-2048,12,6.608477448660438e-07,1.1442377832991212e-09,1.4625727865096486e-09,112003,242
struct_pos,0,9,0,0,3.1689223891218694e-08,0.0,0.0,15504,0
struct_pos,0,9,1,1,2.2759066335235428e-08,6.671015718013766e-11,1.7543495814815514e-10,7752,40
struct_pos,0,9,2,2,9.307850441321045e-09,1.8874463753586553e-10,9.50894267456516e-11,7752,50
struct_pos,0,9,3-4,3,4.4614665647913675e-08,5.815765081921909e-11,2.2245684447927932e-10,15504,60
struct_pos,0,9,5-8,4,6.26091718224535e-08,3.6822013649434746e-10,4.874014956105064e-10,31008,178
struct_pos,0,9,9-16,5,1.4861877147037495e-07,5.460817686701704e-10,1.1352602305492281e-09,62016,289
struct_pos,0,9,17-32,6,2.7420564403737246e-07,1.0176528012480286e-09,1.904254619324467e-09,122218,563
struct_pos,0,9,33-64,7,5.156711111673642e-07,1.469050417132014e-09,3.033194567494188e-09,235138,991
struct_pos,0,9,65-128,8,7.83762559044247e-07,2.4689237732561417e-09,4.0947025483012696e-09,432718,1760
struct_pos,0,9,129-256,9,9.765164838565126e-07,2.901609900408413e-09,4.7122901438427265e-09,718284,2817
struct_pos,0,9,257-512,10,8.985348432606179e-07,2.4361349381702538e-09,3.3482209046493565e-09,935370,3174
struct_pos,0,9,513-1024,11,5.46173314116775e-07,1.5889874605872916e-09,1.6113412589009964e-09,661509,1731
struct_pos,0,9,1025-2048,12,6.063284255594833e-08,3.452111529210639e-10,1.4866818428436756e-10,112003,242
struct_pos,0,10,0,0,2.270465108170997e-06,0.0,0.0,15504,0
struct_pos,0,10,1,1,8.281016881899348e-07,8.581640972886561e-09,6.332097307048962e-09,7752,40
struct_pos,0,10,2,2,1.4199571516540404e-06,1.6041506346862623e-08,1.4143425857262279e-08,7752,50
struct_pos,0,10,3-4,3,1.7274567723348252e-06,7.177186161064028e-09,9.730647789199842e-09,15504,60
struct_pos,0,10,5-8,4,4.624965099237454e-06,5.0581086873584984e-08,3.869424978512836e-08,31008,178
struct_pos,0,10,9-16,5,7.767239543695222e-06,1.001676411734574e-07,6.367629967492232e-08,62016,289
struct_pos,0,10,17-32,6,1.4249002850059202e-05,1.6445368794944712e-07,1.1232901533755896e-07,122218,563
struct_pos,0,10,33-64,7,2.0218785476254337e-05,1.9967938209272732e-07,1.320518869027008e-07,235138,991
struct_pos,0,10,65-128,8,1.8200803407511693e-05,1.4885898279786955e-07,1.1468308994220681e-07,432718,1760
struct_pos,0,10,129-256,9,8.671143003833576e-06,7.042417754286891e-08,5.469353712203532e-08,718284,2817
struct_pos,0,10,257-512,10,3.080717353546409e-06,1.7243776743849326e-08,1.4759060671718956e-08,935370,3174
struct_pos,0,10,513-1024,11,3.3201257195881454e-07,6.205510023966398e-10,9.887648302203638e-10,661509,1731
struct_pos,0,10,1025-2048,12,1.3455247201847193e-07,4.19376309851684e-10,2.97450516252383e-10,112003,242
struct_pos,0,11,0,0,1.5444392901509623e-07,0.0,0.0,15504,0
struct_pos,0,11,1,1,8.523850451934011e-08,8.034275720777609e-11,3.626193621240989e-10,7752,40
struct_pos,0,11,2,2,7.405425151344588e-08,4.685340702159841e-10,8.174342783726444e-10,7752,50
struct_pos,0,11,3-4,3,1.696985976824385e-07,1.270403059438605e-09,1.4667893310286737e-09,15504,60
struct_pos,0,11,5-8,4,3.210509563518624e-07,3.4881970178097097e-09,2.6189244683456497e-09,31008,178
struct_pos,0,11,9-16,5,6.293579147037354e-07,9.139403675203686e-09,4.1784064942964465e-09,62016,289
struct_pos,0,11,17-32,6,1.2146029801377112e-06,1.562045520439572e-08,9.3019565230401e-09,122218,563
struct_pos,0,11,33-64,7,2.0354988605629283e-06,1.0184246330037436e-08,1.5537662320459167e-08,235138,991
struct_pos,0,11,65-128,8,3.2917290113848364e-06,3.218592507870876e-08,2.2701792730245755e-08,432718,1760
struct_pos,0,11,129-256,9,2.2460013309819167e-06,1.526592756982132e-08,1.509005998576234e-08,718284,2817
struct_pos,0,11,257-512,10,3.17049585143633e-07,1.138322720204648e-09,1.5136812042941153e-09,935370,3174
struct_pos,0,11,513-1024,11,6.161682072493083e-08,1.3255917453611934e-10,1.9061846842840064e-10,661509,1731
struct_pos,0,11,1025-2048,12,2.825732386527372e-09,1.1851751699352976e-12,7.13864539601234e-12,112003,242
struct_pos,0,12,0,0,0.002675589335499902,0.0,0.0,15504,0
struct_pos,0,12,1,1,0.0029340639356735198,1.2258319539797441e-06,1.7889122795138252e-05,7752,40
struct_pos,0,12,2,2,0.00046378261841241545,1.5402479929574627e-06,2.5053896228650074e-06,7752,50
struct_pos,0,12,3-4,3,0.008155089121607928,1.7139564726743906e-06,4.036575451030348e-05,15504,60
struct_pos,0,12,5-8,4,0.01035841472131672,4.8978379144265065e-06,7.127507514963697e-05,31008,178
struct_pos,0,12,9-16,5,0.022472607462029708,8.189318349855972e-06,0.00013210694308409815,62016,289
struct_pos,0,12,17-32,6,0.020548068271455874,1.5747144249324582e-05,0.0001219390135690902,122218,563
struct_pos,0,12,33-64,7,0.040394021384610235,2.5005640137183284e-05,0.00020615031797768482,235138,991
struct_pos,0,12,65-128,8,0.06105723223573037,3.492269545824289e-05,0.0002953991017549364,432718,1760
struct_pos,0,12,129-256,9,0.07938207020085417,4.940909420988754e-05,0.0003575039603397482,718284,2817
struct_pos,0,12,257-512,10,0.09256120572026177,4.279928741317292e-05,0.000341342973475775,935370,3174
struct_pos,0,12,513-1024,11,0.04374686821572429,8.79490388589993e-06,0.0001185617842883138,661509,1731
struct_pos,0,12,1025-2048,12,0.005682101402089568,6.775587981699421e-07,1.2340446074164259e-05,112003,242
struct_pos,0,13,0,0,0.0016565354861957247,0.0,0.0,15504,0
struct_pos,0,13,1,1,0.0013896566426421836,1.7544310405404452e-06,8.492534455480658e-06,7752,40
struct_pos,0,13,2,2,0.0004335731360196329,2.074167824382014e-06,2.875051196977975e-06,7752,50
struct_pos,0,13,3-4,3,0.0029304787224414303,2.793667855277519e-06,1.3791955386358762e-05,15504,60
struct_pos,0,13,5-8,4,0.003782187268460867,7.634069405350031e-06,2.559090674668925e-05,31008,178
struct_pos,0,13,9-16,5,0.008654965920098918,1.2496369049891106e-05,4.9154402539597776e-05,62016,289
struct_pos,0,13,17-32,6,0.018031944431387604,2.3418966338607425e-05,0.00010464835131108532,122218,563
struct_pos,0,13,33-64,7,0.03364749029816981,3.824668279988355e-05,0.00017113460675274465,235138,991
struct_pos,0,13,65-128,8,0.058860655662568116,5.9815967538162404e-05,0.0002880763600622263,432718,1760
struct_pos,0,13,129-256,9,0.08741348003824428,7.926359757304315e-05,0.0004078647702121338,718284,2817
struct_pos,0,13,257-512,10,0.102919737805523,7.308578220560332e-05,0.0003980632073774871,935370,3174
struct_pos,0,13,513-1024,11,0.05542236486578627,1.684752349636995e-05,0.00015375519050815796,661509,1731
struct_pos,0,13,1025-2048,12,0.007084594245604071,8.857886857661669e-07,1.545803799553689e-05,112003,242
struct_pos,0,14,0,0,0.0019228966028205627,0.0,0.0,15504,0
struct_pos,0,14,1,1,0.0016582289593384608,1.9774102328116432e-06,9.721698607693468e-06,7752,40
struct_pos,0,14,2,2,0.000367373597142128,2.1831046932129914e-06,2.403022489489754e-06,7752,50
struct_pos,0,14,3-4,3,0.003111047241586896,3.005144396802589e-06,1.5321053332098413e-05,15504,60
struct_pos,0,14,5-8,4,0.00383467458657559,8.372607245902896e-06,2.466559671721217e-05,31008,178
struct_pos,0,14,9-16,5,0.010817392414937448,1.4363858229850713e-05,5.978880751849578e-05,62016,289
struct_pos,0,14,17-32,6,0.01913213286975589,2.6077093600734715e-05,0.0001140342134131436,122218,563
struct_pos,0,14,33-64,7,0.0363549459091281,3.958594196229035e-05,0.00019264199278470518,235138,991
struct_pos,0,14,65-128,8,0.055308915144149734,6.194043639274573e-05,0.0002822000142115845,432718,1760
struct_pos,0,14,129-256,9,0.08332624819256573,8.137433398495763e-05,0.00038823193225741954,718284,2817
struct_pos,0,14,257-512,10,0.09335975030627414,6.748148469856034e-05,0.0003537794708500502,935370,3174
struct_pos,0,14,513-1024,11,0.05071773992849454,1.9330735115566983e-05,0.00014030061695751914,661509,1731
struct_pos,0,14,1025-2048,12,0.006639784849772635,8.492008758895292e-07,1.4539702996548282e-05,112003,242
struct_pos,0,15,0,0,0.001978933123027823,0.0,0.0,15504,0
struct_pos,0,15,1,1,0.002269444873766018,8.988214351075353e-07,1.3953242685251725e-05,7752,40
struct_pos,0,15,2,2,0.001673577816616763,1.304924211265871e-06,8.687240508539769e-06,7752,50
struct_pos,0,15,3-4,3,0.0049674304584723635,1.8312550612155376e-06,2.429409138976284e-05,15504,60
struct_pos,0,15,5-8,4,0.00837352850365811,4.630751131242766e-06,5.087612570036727e-05,31008,178
struct_pos,0,15,9-16,5,0.01644712483550742,7.238549490769704e-06,8.848694092927236e-05,62016,289
struct_pos,0,15,17-32,6,0.028620002624051122,1.4205829416266166e-05,0.00014620911457549464,122218,563
struct_pos,0,15,33-64,7,0.04923410533751497,2.2982706587811618e-05,0.00022651656030771086,235138,991
struct_pos,0,15,65-128,8,0.07469153736397947,3.601522478049139e-05,0.00032475917571793015,432718,1760
struct_pos,0,15,129-256,9,0.10068588766151168,5.6121076415874395e-05,0.0004292908878459218,718284,2817
struct_pos,0,15,257-512,10,0.0996125058739055,6.521121244127906e-05,0.00036952175889904456,935370,3174
struct_pos,0,15,513-1024,11,0.045009407281137476,1.2403523685916166e-05,0.0001226627038170193,661509,1731
struct_pos,0,15,1025-2048,12,0.00523983115489884,3.688465092634884e-07,1.131604279086745e-05,112003,242
struct_pos,0,16,0,0,2.6780575171681995e-05,0.0,0.0,15504,0
struct_pos,0,16,1,1,1.283923608046198e-05,8.974335818590887e-08,7.70526743091082e-08,7752,40
struct_pos,0,16,2,2,1.4428743252567216e-05,1.1015940991963642e-07,1.1440876960552957e-07,7752,50
struct_pos,0,16,3-4,3,2.5663218750273356e-05,1.46655913661508e-07,1.2166045291361145e-07,15504,60
struct_pos,0,16,5-8,4,5.443536621682784e-05,3.864825294728865e-07,3.736047260489518e-07,31008,178
struct_pos,0,16,9-16,5,0.00010726333935086695,6.440792413441881e-07,6.142714802382296e-07,62016,289
struct_pos,0,16,17-32,6,0.00022837108479749308,1.280187937681889e-06,1.378545977670459e-06,122218,563
struct_pos,0,16,33-64,7,0.00040868289434227044,2.042189532635259e-06,2.1951036285291034e-06,235138,991
struct_pos,0,16,65-128,8,0.0006941132366626501,3.296014986417119e-06,3.5787570224139777e-06,432718,1760
struct_pos,0,16,129-256,9,0.0009650612678628711,4.328649887051991e-06,4.826461516338262e-06,718284,2817
struct_pos,0,16,257-512,10,0.0009537005625949678,3.2005837365938783e-06,3.9105382318375025e-06,935370,3174
struct_pos,0,16,513-1024,11,0.000518457248991488,9.486493553631815e-07,1.4958047106242987e-06,661509,1731
struct_pos,0,16,1025-2048,12,9.214327962813423e-05,1.0490299983890064e-07,2.0921471758566716e-07,112003,242
struct_pos,0,17,0,0,2.6444003939382555e-05,0.0,0.0,15504,0
struct_pos,0,17,1,1,1.2699414190708422e-05,8.891103068372413e-08,7.611222002415805e-08,7752,40
struct_pos,0,17,2,2,1.42229690194376e-05,1.0910602545959662e-07,1.1371467183408216e-07,7752,50
struct_pos,0,17,3-4,3,2.5371686431461075e-05,1.4519501550524843e-07,1.2102174128891687e-07,15504,60
struct_pos,0,17,5-8,4,5.370206165947289e-05,3.797018475699843e-07,3.6970034955820586e-07,31008,178
struct_pos,0,17,9-16,5,0.00010594472066106195,6.343219794479071e-07,6.077330836374722e-07,62016,289
struct_pos,0,17,17-32,6,0.00022582825507787974,1.26617677102271e-06,1.3678841909299857e-06,122218,563
struct_pos,0,17,33-64,7,0.00040395069440636475,2.0249874568453024e-06,2.1786932680215317e-06,235138,991
struct_pos,0,17,65-128,8,0.000684518726509914,3.2567024092556153e-06,3.546896403732426e-06,432718,1760
struct_pos,0,17,129-256,9,0.0009494818404885884,4.260486012980173e-06,4.773102853601727e-06,718284,2817
struct_pos,0,17,257-512,10,0.0009330796794840918,3.1132162601463074e-06,3.837556850319091e-06,935370,3174
struct_pos,0,17,513-1024,11,0.0005077193255687153,9.136706959721474e-07,1.4631793705607936e-06,661509,1731
struct_pos,0,17,1025-2048,12,9.142728310974144e-05,1.0078232994897078e-07,2.0741710174627613e-07,112003,242
struct_pos,0,18,0,0,2.6951890469550842e-05,0.0,0.0,15504,0
struct_pos,0,18,1,1,1.2942761859411549e-05,8.967800221576041e-08,7.748414881106863e-08,7752,40
struct_pos,0,18,2,2,1.4495408264353056e-05,1.0985954135071997e-07,1.1483687996254578e-07,7752,50
struct_pos,0,18,3-4,3,2.586544405811219e-05,1.4673568638977743e-07,1.2283847641097418e-07,15504,60
struct_pos,0,18,5-8,4,5.4769540903368974e-05,3.871533892841162e-07,3.753988478904883e-07,31008,178
struct_pos,0,18,9-16,5,0.00010800462454495908,6.436698054135522e-07,6.165607782304901e-07,62016,289
struct_pos,0,18,17-32,6,0.00022981703950340163,1.281712269573881e-06,1.384740235377744e-06,122218,563
struct_pos,0,18,33-64,7,0.0004117088007930017,2.057374223405486e-06,2.2081471962351103e-06,235138,991
struct_pos,0,18,65-128,8,0.0006994058957594467,3.3172979658725216e-06,3.6016943351836156e-06,432718,1760
struct_pos,0,18,129-256,9,0.0009728875126539738,4.357241201757524e-06,4.859632112740332e-06,718284,2817
struct_pos,0,18,257-512,10,0.0009609198234244889,3.2302370858143237e-06,3.935023575125824e-06,935370,3174
struct_pos,0,18,513-1024,11,0.0005207982988810883,9.58911684352301e-07,1.4984607197331973e-06,661509,1731
struct_pos,0,18,1025-2048,12,9.265751914304784e-05,1.0602294166559897e-07,2.100046941958806e-07,112003,242
struct_pos,0,19,0,0,2.5067040629461945e-05,0.0,0.0,15504,0
struct_pos,0,19,1,1,1.171551369922572e-05,8.558556514381748e-08,7.082409048268102e-08,7752,40
struct_pos,0,19,2,2,1.3770274164383872e-05,1.0328934411638415e-07,1.0904608552219573e-07,7752,50
struct_pos,0,19,3-4,3,2.3421821337273985e-05,1.4105932815894255e-07,1.120714210419301e-07,15504,60
struct_pos,0,19,5-8,4,5.080072561007904e-05,3.7076057418335085e-07,3.5107926036882764e-07,31008,178
struct_pos,0,19,9-16,5,9.899801056605251e-05,6.181136988510903e-07,5.736758598788828e-07,62016,289
struct_pos,0,19,17-32,6,0.00021430872182743346,1.2253984901189067e-06,1.308225633768184e-06,122218,563
struct_pos,0,19,33-64,7,0.0003823823554074186,1.9526446451528156e-06,2.0726943594610646e-06,235138,991
struct_pos,0,19,65-128,8,0.0006525951838437986,3.1460047736994623e-06,3.3974224367637166e-06,432718,1760
struct_pos,0,19,129-256,9,0.0009086648419391752,4.130937985622231e-06,4.601637754264052e-06,718284,2817
struct_pos,0,19,257-512,10,0.0009052167416879882,3.020460520351019e-06,3.755911372232582e-06,935370,3174
struct_pos,0,19,513-1024,11,0.0005058947743000261,8.696556125908813e-07,1.4762492591611696e-06,661509,1731
struct_pos,0,19,1025-2048,12,9.010662060419349e-05,9.398645038021607e-08,2.0628641371114429e-07,112003,242
struct_pos,0,20,0,0,0.0011981757217393448,0.0,0.0,15504,0
struct_pos,0,20,1,1,0.001371649496634063,6.150227459099517e-07,8.28910569389394e-06,7752,40
struct_pos,0,20,2,2,0.00011224374251961093,7.004775991134722e-07,8.720010474812831e-07,7752,50
struct_pos,0,20,3-4,3,0.00549510282813211,1.002575959952623e-06,2.7680876174953902e-05,15504,60
struct_pos,0,20,5-8,4,0.005652958932798836,3.0323478582596752e-06,3.932956364832758e-05,31008,178
struct_pos,0,20,9-16,5,0.013961310849224204,5.317884579039457e-06,8.196305942927426e-05,62016,289
struct_pos,0,20,17-32,6,0.010212938452160642,9.69750347275237e-06,6.220026021496674e-05,122218,563
struct_pos,0,20,33-64,7,0.0550084064865506,1.4681342154956578e-05,0.0002941702796752101,235138,991
struct_pos,0,20,65-128,8,0.10582697083952503,2.048944264373543e-05,0.0005210166785206906,432718,1760
struct_pos,0,20,129-256,9,0.16249234837521218,2.0742339492459294e-05,0.0007398137750198158,718284,2817
struct_pos,0,20,257-512,10,0.0836845291595833,1.5543729558940766e-05,0.0003159615208839815,935370,3174
struct_pos,0,20,513-1024,11,0.04041657403834218,6.64344589899691e-06,0.00010826176797572408,661509,1731
struct_pos,0,20,1025-2048,12,0.004537031208275519,6.299354405102961e-07,9.76759824495986e-06,112003,242
struct_pos,0,21,0,0,0.006268809646583317,0.0,0.0,15504,0
struct_pos,0,21,1,1,0.007249514077347007,1.7666295401452126e-07,4.4079495198470936e-05,7752,40
struct_pos,0,21,2,2,2.6262109624404532e-05,1.8973991474746058e-07,2.1524482708122953e-07,7752,50
struct_pos,0,21,3-4,3,0.018562336362921417,2.1012328849611391e-07,9.003317757091837e-05,15504,60
struct_pos,0,21,5-8,4,0.018995714415214623,6.551936007382577e-07,0.00013395361168334782,31008,178
struct_pos,0,21,9-16,5,0.053904018781010456,1.2745625186630816e-06,0.00031844324255392623,62016,289
struct_pos,0,21,17-32,6,0.052798827612240126,2.3524996789001214e-06,0.00032352611773510214,122218,563
struct_pos,0,21,33-64,7,0.09420747284549677,3.830649889044471e-06,0.0004988739655922285,235138,991
struct_pos,0,21,65-128,8,0.08127445493074148,5.936763327188167e-06,0.0004043523599056352,432718,1760
struct_pos,0,21,129-256,9,0.0627398685897221,8.598860003384766e-06,0.0002977333266512267,718284,2817
struct_pos,0,21,257-512,10,0.04397095935909372,9.838205265309912e-06,0.00016930172479242577,935370,3174
struct_pos,0,21,513-1024,11,0.019925270279556113,4.2799971728625066e-06,5.7768620859582285e-05,661509,1731
struct_pos,0,21,1025-2048,12,0.001963828497165497,3.437320360581326e-07,4.3764119136065625e-06,112003,242
struct_pos,0,22,0,0,0.00033574871876506735,0.0,0.0,15504,0
struct_pos,0,22,1,1,0.00026177486906479755,3.617337613651996e-07,1.3386705059662317e-06,7752,40
struct_pos,0,22,2,2,8.665697727932896e-05,5.709266884039061e-07,5.488797243394275e-07,7752,50
struct_pos,0,22,3-4,3,0.0005145413883730108,6.144383866474479e-07,1.9626262595344445e-06,15504,60
struct_pos,0,22,5-8,4,0.000678778649091536,1.8541680954558193e-06,3.80557363884028e-06,31008,178
struct_pos,0,22,9-16,5,0.0035771678660307137,2.9728575864320444e-06,1.934835349560521e-05,62016,289
struct_pos,0,22,17-32,6,0.024677723861454195,5.815932632907379e-06,0.00015161489027349411,122218,563
struct_pos,0,22,33-64,7,0.04642173792432582,1.061854017100713e-05,0.0002587695721097373,235138,991
struct_pos,0,22,65-128,8,0.08684723062288896,1.8773490891737095e-05,0.00047332808374510077,432718,1760
struct_pos,0,22,129-256,9,0.13241727740895023,2.7900709702380547e-05,0.0006865019386816724,718284,2817
struct_pos,0,22,257-512,10,0.13276257148345066,2.1703191432175374e-05,0.0005286787818889048,935370,3174
struct_pos,0,22,513-1024,11,0.06948623636312652,7.010392760098657e-06,0.00018637555652161792,661509,1731
struct_pos,0,22,1025-2048,12,0.00820665816911972,4.507264870116093e-07,1.7790842287057386e-05,112003,242
struct_pos,0,23,0,0,0.0020018642820164145,0.0,0.0,15504,0
struct_pos,0,23,1,1,0.0006438395761960677,3.251411459025215e-07,3.943386166935784e-06,7752,40
struct_pos,0,23,2,2,4.5617566356518074e-05,3.0620425355200676e-07,3.63489661736727e-07,7752,50
struct_pos,0,23,3-4,3,0.0003267618389252354,4.456681271455605e-07,1.6536768679354083e-06,15504,60
struct_pos,0,23,5-8,4,0.0007551280105000187,1.093859027905853e-06,5.296012054170172e-06,31008,178
struct_pos,0,23,9-16,5,0.0030380953545417824,2.043957988298099e-06,1.8606604984618616e-05,62016,289
struct_pos,0,23,17-32,6,0.05631535660986807,3.387680338739857e-06,0.0003521278129019753,122218,563
struct_pos,0,23,33-64,7,0.06619297338590041,5.383195857237736e-06,0.0003607022693349298,235138,991
struct_pos,0,23,65-128,8,0.11286761836985931,6.2993371049932155e-06,0.0005690224829651853,432718,1760
struct_pos,0,23,129-256,9,0.17844973396898178,5.893710862760604e-06,0.0008347312838933907,718284,2817
struct_pos,0,23,257-512,10,0.17759951933741694,2.2743425886574423e-06,0.0006903255014519899,935370,3174
struct_pos,0,23,513-1024,11,0.15127555518512018,2.813976053516736e-07,0.0004219200916131824,661509,1731
struct_pos,0,23,1025-2048,12,0.024666000968777604,8.265032633065973e-09,5.309246518010129e-05,112003,242
struct_pos,0,24,0,0,9.732951614434768e-08,0.0,0.0,15504,0
struct_pos,0,24,1,1,2.1486361923018027e-08,1.3347562156560937e-10,1.6708054523298835e-10,7752,40
struct_pos,0,24,2,2,8.15031193733197e-09,7.311764861730008e-11,7.849277252188866e-11,7752,50
struct_pos,0,24,3-4,3,2.3845399530862393e-08,2.0371135577621762e-11,1.6951823165044489e-10,15504,60
struct_pos,0,24,5-8,4,2.089329610686164e-08,2.931909044177987e-12,2.0555449851265098e-10,31008,178
struct_pos,0,24,9-16,5,5.651612668602176e-08,8.069240723377087e-13,4.5185766137191125e-10,62016,289
struct_pos,0,24,17-32,6,1.1109539127878995e-07,2.1144676652870418e-10,9.971088552617874e-10,122218,563
struct_pos,0,24,33-64,7,0.005564701046613963,7.434104472108381e-05,4.11148289379417e-05,235138,991
struct_pos,0,24,65-128,8,0.04524956835804832,0.0005307272968643659,0.00030616890883113275,432718,1760
struct_pos,0,24,129-256,9,0.03329231161758749,0.00035920835369707724,0.00021750515553827952,718284,2817
struct_pos,0,24,257-512,10,0.016110821543463244,0.00010272205886080231,6.574322187853572e-05,935370,3174
struct_pos,0,24,513-1024,11,0.10145767894509686,0.00047594714396555356,0.0002651975253160664,661509,1731
struct_pos,0,24,1025-2048,12,0.0054879769512526195,1.64192703163219e-05,1.1710816429881198e-05,112003,242
struct_pos,0,25,0,0,0.007613919221702867,0.0,0.0,15504,0
struct_pos,0,25,1,1,0.00757370251005033,1.9287296504779491e-16,4.559796416175329e-05,7752,40
struct_pos,0,25,2,2,2.910630500396778e-14,1.851535350907134e-16,2.2297010958183404e-16,7752,50
struct_pos,0,25,3-4,3,0.015325762785133071,2.8175650810301726e-16,7.588779075051654e-05,15504,60
struct_pos,0,25,5-8,4,0.015432352867165832,6.567279972902826e-16,0.00010793378293824773,31008,178
struct_pos,0,25,9-16,5,0.04696747245434268,1.777460957773634e-15,0.00027644237866713856,62016,289
struct_pos,0,25,17-32,6,0.0690855256544178,2.413537868730449e-15,0.00041432261995090095,122218,563
struct_pos,0,25,33-64,7,0.12050695931087214,2.2957556943945702e-15,0.0006266508206147343,235138,991
struct_pos,0,25,65-128,8,0.17179364144371512,2.641728747519151e-15,0.0008278903423122965,432718,1760
struct_pos,0,25,129-256,9,0.2274837198641278,1.8265718476353856e-15,0.0010225960685602044,718284,2817
struct_pos,0,25,257-512,10,0.2079664807078516,8.251284269850977e-16,0.000767135763190831,935370,3174
struct_pos,0,25,513-1024,11,0.09538654252594593,1.6661236324817445e-16,0.0002591171273089313,661509,1731
struct_pos,0,25,1025-2048,12,0.014874436660939818,1.459570810858656e-17,3.211419945856638e-05,112003,242
struct_pos,0,26,0,0,0.0011100526687653565,0.0,0.0,15504,0
struct_pos,0,26,1,1,0.0004577450954016025,4.229715365005352e-06,3.0524559331720774e-06,7752,40
struct_pos,0,26,2,2,0.0005791688605112681,4.858670465963421e-06,5.0561681455576195e-06,7752,50
struct_pos,0,26,3-4,3,0.0008777827793353605,5.848513545143592e-06,4.546410413887611e-06,15504,60
struct_pos,0,26,5-8,4,0.0018374468089380255,1.5248547397530855e-05,1.3696423736669383e-05,31008,178
struct_pos,0,26,9-16,5,0.004492076603989852,2.4093962798300664e-05,2.9215668089916533e-05,62016,289
struct_pos,0,26,17-32,6,0.01751623051269874,5.014346849069507e-05,0.00012908506240055798,122218,563
struct_pos,0,26,33-64,7,0.02297716222557367,8.006407749542141e-05,0.00014690784911778064,235138,991
struct_pos,0,26,65-128,8,0.021454094579468324,0.00010349383910250984,0.00011829908399442256,432718,1760
struct_pos,0,26,129-256,9,0.02146261213856708,9.479869629945548e-05,0.00010724925607096859,718284,2817
struct_pos,0,26,257-512,10,0.05061809418740287,0.00023900218484817522,0.000202496639815236,935370,3174
struct_pos,0,26,513-1024,11,0.029720935290073833,9.389187836917684e-05,8.336960059895157e-05,661509,1731
struct_pos,0,26,1025-2048,12,0.004996184901679386,1.4150413320283525e-05,1.0975622727453707e-05,112003,242
struct_pos,0,27,0,0,0.0008637118542526529,0.0,0.0,15504,0
struct_pos,0,27,1,1,0.0005330747864194698,2.0141941105987267e-06,3.359227367396024e-06,7752,40
struct_pos,0,27,2,2,0.00032012610551127463,2.670737119897108e-06,2.6933789372523392e-06,7752,50
struct_pos,0,27,3-4,3,0.0010469321188419842,3.0484177379785308e-06,5.262690028202926e-06,15504,60
struct_pos,0,27,5-8,4,0.001680224810960492,8.897392619381994e-06,1.1791651368894048e-05,31008,178
struct_pos,0,27,9-16,5,0.003655946829862762,1.3921713558389921e-05,2.2118106893645652e-05,62016,289
struct_pos,0,27,17-32,6,0.006335261943908667,2.6507981667454643e-05,3.933401231125341e-05,122218,563
struct_pos,0,27,33-64,7,0.011766812903470177,4.088678719212519e-05,6.268856030115884e-05,235138,991
struct_pos,0,27,65-128,8,0.02278768542627309,9.408005742957841e-05,0.00011414041045469003,432718,1760
struct_pos,0,27,129-256,9,0.09127236692036883,0.0005046382654069993,0.0004279966154743588,718284,2817
struct_pos,0,27,257-512,10,0.05303078268580638,0.0002072511627209076,0.00021833044663369385,935370,3174
struct_pos,0,27,513-1024,11,0.028731232580139664,8.247208361532174e-05,8.399578899466485e-05,661509,1731
struct_pos,0,27,1025-2048,12,0.002284832798536594,3.640958030157414e-06,4.9104882037269266e-06,112003,242
struct_pos,0,28,0,0,0.0016249101051543642,0.0,0.0,15504,0
struct_pos,0,28,1,1,0.0015769324604694812,3.237273424894571e-06,9.528843212630839e-06,7752,40
struct_pos,0,28,2,2,0.002507723314289707,4.016093609871879e-06,1.8899613712154524e-05,7752,50
struct_pos,0,28,3-4,3,0.003175422856805248,5.2739730560373596e-06,1.5018158148431953e-05,15504,60
struct_pos,0,28,5-8,4,0.008216960588229821,1.3953584205009374e-05,5.384365754175234e-05,31008,178
struct_pos,0,28,9-16,5,0.014448936786444933,2.4940053498904893e-05,8.086323944616682e-05,62016,289
struct_pos,0,28,17-32,6,0.028403063061559656,4.711971686474433e-05,0.0001597837232177643,122218,563
struct_pos,0,28,33-64,7,0.04921045084363782,7.24237762060943e-05,0.00024558264346420124,235138,991
struct_pos,0,28,65-128,8,0.08019458091172886,0.00010434933721834662,0.00037938145761927963,432718,1760
struct_pos,0,28,129-256,9,0.1064212723290096,0.00017802612961753358,0.0004850053689654673,718284,2817
