group,layer,head,mass_self,mass_prev1,mass_prev2,mass_prev3,mass_bos,mass_local_window
struct_pos,12,20,0.0028427157462627404,0.00048666439135438763,0.0005024410387783689,0.0004617684492908641,0.17122411580277672,0.0009891054301327566
struct_pos,12,21,0.002531172169451251,0.000510289004097536,0.0006171926818557383,0.000470572593838161,0.0032145033433833483,0.0011274816859532743
struct_pos,12,22,0.0015007585894520191,0.0009193626992688951,0.001119119988829359,0.0006224375931301969,0.10412082928006985,0.002038482688098254
struct_pos,12,23,0.00284588620281933,0.00046613081468901643,0.0006400773290187213,0.0004961029732151973,0.00688371828096939,0.0011062081437077378
struct_pos,12,24,0.0073929047067837084,0.038214137249071654,0.003953813829904247,0.0031298149849977286,0.0289789173748225,0.042167951078975904
struct_pos,12,25,8.706165147489715e-05,0.00013420063633687017,0.00010386205836265541,7.85370263625686e-05,0.17125060216315144,0.0002380626946995256
struct_pos,12,26,0.006808113764252579,0.01475095716607829,0.003443894563752185,0.001727395130646241,0.009006413497545895,0.018194851729830475
struct_pos,12,27,0.00017174189646946512,0.00023945688771735587,0.00013229468480805925,0.00013543835022247427,0.11595351432745178,0.0003717515725254151
struct_pos,12,28,0.0015460416613102452,0.0005684139767336833,0.0005476154813252704,0.00030146832496189235,0.31103127462822094,0.0011160294580589538
struct_pos,12,29,0.0020866063745429027,0.0006929908209202582,0.0007780172907285031,0.00041473006504761794,7.392423154384483e-05,0.0014710081116487612
struct_pos,12,30,0.0023362274801644995,0.0008289487580735125,0.0008281775571452021,0.0004407630174183378,0.005994439401862791,0.0016571263152187145
struct_pos,12,31,0.002315957607630298,0.0006595411039004631,0.000615238358138823,0.0003956826860267742,0.0033776285847643213,0.0012747794620392861
struct_pos,13,0,0.004826484961191075,0.014958513917937736,0.0033692721684989053,0.0013723539268276947,0.08679346182028945,0.01832778608643664
struct_pos,13,1,0.005261687990527896,0.016270011355879382,0.003815924266297505,0.0012456201039969736,0.00027732051893592,0.020085935622176886
struct_pos,13,2,0.005560229733294132,0.013591738969425914,0.0041278764774678785,0.001323838696129797,0.0003618028983704446,0.017719615446893794
struct_pos,13,3,0.004390680837618923,0.009922196929053748,0.0035743872309247776,0.0009774684711860184,0.000581124912797482,0.013496584159978526
struct_pos,13,4,0.001428775172161613,0.001603787555383332,0.001187292280365685,0.0015818489555911505,0.02270598111383932,0.002791079835749017
struct_pos,13,5,0.0022128518493951784,0.0060219187347143426,0.004991126853215313,0.0020359266603171395,0.08689540630769681,0.011013045587929655
struct_pos,13,6,0.0018722536570947113,0.005366048215281975,0.005887806361735298,0.0017823141733313247,0.05608009480101405,0.011253854577017273
struct_pos,13,7,0.0037107580909418987,0.00048225168407855265,0.006827102072529257,0.004995160350735588,0.21608837273344783,0.00730935375660781
struct_pos,13,8,0.06618862919763145,0.005484914893459363,0.006989321572431224,0.0033469995016653102,0.0024013473557152614,0.012474236465890586
struct_pos,13,9,0.008272165607495696,0.00046873014031979565,0.0007233996649721582,0.0005715282290781799,0.11321772485817672,0.0011921298052919539
struct_pos,13,10,0.0024658470646208163,0.001326807368050788,0.004605693690732536,0.007409846358254967,0.04825279070496928,0.005932501058783324
struct_pos,13,11,0.052439170110090354,0.006392688066597693,0.007151100565405453,0.0162796323390445,0.028337902821008388,0.013543788632003145
struct_pos,13,12,0.000823837534358227,0.0012973564858591593,0.0012962436325121497,0.0004597612948832559,0.04523454878721444,0.002593600118371309
struct_pos,13,13,0.0005109856105568147,0.00011228303136919137,0.00018341600496905316,0.00014612988718536415,0.011265597599332669,0.00029569903633824455
struct_pos,13,14,0.0034661219388984676,0.0004951146402914304,0.0006445939614777756,0.0006187135912093523,0.13428522509564064,0.001139708601769206
struct_pos,13,15,0.004544329897753349,0.0006049239543776948,0.0006529371877911167,0.0006473741433568783,0.010933978023666838,0.0012578611421688113
struct_pos,13,16,0.002745076102830308,0.01240040181191221,0.000880438974271341,0.0008140203242177688,0.08047445049226838,0.013280840786183551
struct_pos,13,17,0.0059653021572052016,0.002316546512016079,0.0019735616869201848,0.0009739806373883327,0.012153333462428752,0.004290108198936264
struct_pos,13,18,0.0021365645492470546,0.00909729100479307,0.001188861746562047,0.0008664676934957382,0.015929951664094954,0.010286152751355119
struct_pos,13,19,0.0013512027871836326,0.032263984375078734,0.0012318331169654587,0.0005465460791261203,0.09579842058620709,0.033495817492044194
struct_pos,13,20,0.004005094211629301,0.010687500192284953,0.0050388725534066085,0.00168337087820681,0.007045890878351603,0.01572637274569156
struct_pos,13,21,0.0036412702317823445,0.010347527370118258,0.005079180325147906,0.0014648693714625325,0.418169242063666,0.015426707695266164
struct_pos,13,22,0.003593237492014626,0.009881424307208066,0.004677224469873805,0.0013841381190792571,0.006649243750131782,0.014558648777081871
struct_pos,13,23,0.020687653430352147,0.010915430737476722,0.010036124364387387,0.003242973072917592,0.11910658059843554,0.02095155510186411
struct_pos,13,24,0.00323639120772035,0.0005559273476455788,0.0006423858347588187,0.000556499798185316,0.3843046878267491,0.0011983131824043975
struct_pos,13,25,0.0030760944689267435,0.0004953753255534498,0.00045577179214276056,0.00048112932504207605,0.4595407066699521,0.0009511471176962104
struct_pos,13,26,0.0011834381484610132,0.0012469286410478246,0.001365316319553291,0.0006023968009603036,0.22716674863738542,0.0026122449606011157
struct_pos,13,27,0.003499043173126884,0.0006139133859837142,0.0007198206768962252,0.0006728892659593539,0.389354525704871,0.0013337340628799394
struct_pos,13,28,0.027642231853630767,0.038729549869049196,0.008557048975129615,0.004136642558409826,0.00304423683198982,0.04728659884417881
struct_pos,13,29,0.05745082939864435,0.07892737798277438,0.009472310250880672,0.004191434551011175,0.0002612267352709829,0.08839968823365506
struct_pos,13,30,0.009460406898837094,0.1737774562540438,0.011815461119631127,0.006592862315714298,0.005225869908667447,0.18559291737367495
struct_pos,13,31,0.09295390584766557,0.0070940862929734895,0.006490369530162083,0.004384816000459118,0.020413165429551287,0.013584455823135572
struct_pos,14,0,0.253437457069893,0.00292302238475243,0.00465118026570393,0.002061291183542049,0.10112127394129987,0.007574202650456359
struct_pos,14,1,0.02076547433717332,0.1145883794908553,0.004973665364201962,0.0034614597034897227,0.023472187565822228,0.11956204485505727
struct_pos,14,2,0.021931430134610862,0.008308500574346175,0.005991050733255282,0.0038162380210878433,0.029023142544969807,0.014299551307601457
struct_pos,14,3,0.0915038263342575,0.0009241011493500049,0.002712209510998522,0.002493862777763845,0.013992476051190812,0.003636310660348527
struct_pos,14,4,0.002781020683093214,0.008029604013490234,0.0031757467283153188,0.0024387033558205553,0.013922189011539346,0.011205350741805554
struct_pos,14,5,0.10478143721542123,0.0023779396344479884,0.002631804782808811,0.0014537650557432872,0.03323087462207727,0.005009744417256799
struct_pos,14,6,0.018200566032968685,0.0025747063732153366,0.0023863928025382713,0.0014779015364446385,0.07238340648458223,0.004961099175753608
struct_pos,14,7,0.020581367092112883,0.007125256877196462,0.00422116622359514,0.005962041670877498,0.013341180126733455,0.011346423100791602
struct_pos,14,8,0.022298006604207436,0.020651124825295526,0.008573465718204392,0.0035018941466345753,0.019793869541156403,0.02922459054349992
struct_pos,14,9,0.029558340400857207,0.014617252153016711,0.0072147765795635855,0.005629640091806496,0.021754356852748936,0.0218320287325803
struct_pos,14,10,0.02452539979365834,0.016528169129532064,0.008543433957916787,0.005184134155112032,0.027019147410358314,0.02507160308744885
struct_pos,14,11,0.02137969549595387,0.01905105984986013,0.00845003864651986,0.0036098948142599886,0.021167493764584034,0.027501098496379987
struct_pos,14,12,0.017003563289425812,0.026582472710663566,0.007758497976543242,0.00279478135185222,0.026230075041945137,0.034340970687206804
struct_pos,14,13,0.015175527263475031,0.021940041437237625,0.006761780102863154,0.002591849588265237,0.031990144028875234,0.02870182154010078
struct_pos,14,14,0.017764878346824057,0.02224668026954643,0.007623781452976144,0.0030011564447045697,0.026346135742278044,0.029870461722522577
struct_pos,14,15,0.017329794426820595,0.02012015428582458,0.007342703079168519,0.0028024670601629253,0.03117649227965112,0.0274628573649931
struct_pos,14,16,0.001719875003127583,0.0018587472076817071,0.0018350563797296263,0.0006505363323832444,0.05201292284009872,0.0036938035874113334
struct_pos,14,17,0.0034253511912313407,0.005575000324793029,0.0009983840321120493,0.0006105277266341835,0.012813898370484942,0.006573384356905078
struct_pos,14,18,0.0036882444393462562,0.010041821576939402,0.0011086001789429917,0.0007897875265970872,0.21679561524445304,0.011150421755882394
struct_pos,14,19,0.003232511173706921,0.00821685959018913,0.0006962826713858128,0.0007069511425568961,0.008612923577843067,0.008913142261574943
struct_pos,14,20,0.002205689725061442,0.0336930091167013,0.0024805672589777914,0.0004858641517113114,0.023558188702668938,0.03617357637567909
struct_pos,14,21,0.02415492764690466,0.03942762931926085,0.004081765922138197,0.005538217669547035,0.028594733084195415,0.043509395241399046
struct_pos,14,22,0.0018983066996984314,0.003628583726837416,0.002878037574475149,0.0005903570990628871,0.09445916585262838,0.006506621301312565
struct_pos,14,23,0.0038181413407173195,0.006225521504202371,0.002317757586976446,0.0010395401779281588,0.004641776798740875,0.008543279091178817
struct_pos,14,24,0.022804944169533634,0.009980892295438807,0.006926768112416361,0.0036314159201148617,0.0021724491019736135,0.016907660407855168
struct_pos,14,25,0.018492928599425515,0.009367710019781863,0.009110710530765778,0.003265006167831436,0.09225102302582763,0.01847842055054764
struct_pos,14,26,0.02111014812969448,0.008455604591605832,0.00680945706010726,0.0039675261390898124,0.001705169723868001,0.015265061651713093
struct_pos,14,27,0.0044677897257455485,0.005264137120930895,0.0024554299842277916,0.0013856390804452177,0.01454806087924969,0.0077195671051586865
struct_pos,14,28,0.004662383097859236,0.002749860006066422,0.002243454422959356,0.0009799007099540857,0.014833278331225132,0.004993314429025778
struct_pos,14,29,0.01258801889554881,0.006961872211058689,0.002900186418656594,0.0020139733861874254,0.07002741166066583,0.009862058629715283
struct_pos,14,30,0.004663071219335522,0.0030542656440975986,0.002374737943504371,0.0010106421438102506,0.0007844295004772943,0.00542900358760197
struct_pos,14,31,0.01305399080056032,0.005574569144546678,0.0029583681140275685,0.0019957524473453083,0.002928100595533294,0.008532937258574246
struct_pos,15,0,0.0006593447077684911,0.00013140395736144963,0.0002636517819989822,0.0003230776456381714,0.0010830044354263105,0.0003950557393604319
struct_pos,15,1,0.001319647415841942,0.00021875206303232042,0.00046965657044740317,0.0006434458324260879,0.0018435663575358434,0.0006884086334797236
struct_pos,15,2,0.0010785827119099466,0.0017236911579274542,0.001546265456491026,0.00046471629187972184,0.08908700008018344,0.00326995661441848
struct_pos,15,3,0.0018381915133065853,0.0003966892984387214,0.0008086967363692166,0.0005987076256020519,0.0580918316501582,0.001205386034807938
struct_pos,15,4,0.016949325630785387,0.0010194114887062363,0.00306848184396854,0.002464875006054454,0.038250002206540575,0.004087893332674776
struct_pos,15,5,0.016983093276727555,0.0026751691465899427,0.00835887864770289,0.004236683118761631,0.051104907403912464,0.011034047794292833
struct_pos,15,6,0.09106163454498668,0.00024097544641855822,0.002012036427455667,0.0015563608235626704,0.017104846774240026,0.0022530118738742252
struct_pos,15,7,0.0006314804383444958,0.0008432660790081487,0.0014513985737312444,0.0011861190907234255,0.42846431279453084,0.002294664652739393
struct_pos,15,8,0.0036390812527407556,0.006129311388060527,0.006100092879020762,0.0011208308024487628,0.1202916892320379,0.01222940426708129
struct_pos,15,9,0.0007600016215329815,0.002856290538798176,0.003292430280654915,0.0008458702645280905,0.13115705154505553,0.00614872081945309
struct_pos,15,10,0.0019524523025326685,0.0039964509268663245,0.004307224070201595,0.0012740270072215604,0.10124037656990736,0.008303674997067918
struct_pos,15,11,0.006548393513888151,0.012224618556944825,0.010493722401167216,0.003489433550367168,0.08349852000965792,0.02271834095811204
struct_pos,15,12,0.011824215651788702,0.021050965023237608,0.010714481843268293,0.004095445168891805,0.03048224604166698,0.0317654468665059
struct_pos,15,13,0.010625991443608445,0.013323351848482224,0.0075556152222449316,0.003048030253964927,0.07905370729011402,0.020878967070727155
struct_pos,15,14,0.007238499950944332,0.009648582237792826,0.007772745208966597,0.002304382714509226,0.028932916490655197,0.01742132744675942
struct_pos,15,15,0.017070226255954234,0.01793136156257338,0.006485686705700508,0.0032134114911681728,0.06218443320385566,0.024417048268273886
struct_pos,15,16,0.018179818265086235,0.039054783751228894,0.008080299501571617,0.0049328827390483785,0.012990288936193759,0.04713508325280051
struct_pos,15,17,0.027762030792433164,0.04785419162458926,0.008761194099213686,0.003610340457398087,0.029928926989759085,0.056615385723802945
struct_pos,15,18,0.0002461494022540141,0.00016978623728018918,0.00029798261715547095,0.00023660926971011732,0.6002739117979634,0.00046776885443566016
struct_pos,15,19,0.00010955468578489018,8.797242596430245e-05,0.0001213101432750038,0.0001013641381661251,0.009686254741483675,0.00020928256923930625
struct_pos,15,20,0.0033986768786198585,0.0002474010137743072,0.0010048382866539452,0.0010015990217941957,0.0179286986066584,0.0012522393004282524
struct_pos,15,21,0.0019794079303064828,0.00020730943687911787,0.0006395509510740284,0.0006284303175068246,0.0770685872057274,0.0008468603879531462
struct_pos,15,22,0.0016496257723854053,0.002411257352591545,0.002129429466907085,0.0006330422773549738,0.037903291768210834,0.00454068681949863
struct_pos,15,23,0.002655010257143108,0.0002712849484347153,0.000996603152807898,0.000903193464058656,0.005224466308474664,0.0012678881012426133
struct_pos,15,24,0.013780861231810783,0.0062802878080629836,0.0073035726760071005,0.007153917361585225,0.10570626731258428,0.013583860484070084
struct_pos,15,25,0.08271346212786664,0.005858861086784378,0.003101508076407469,0.006636926817820168,0.08632906105742243,0.008960369163191848
struct_pos,15,26,0.013889644844736232,0.007976794836444874,0.007801388885337625,0.005947650570741502,0.12819830527369575,0.0157781837217825
struct_pos,15,27,0.12399333893822197,0.034512870451983285,0.004961991673037487,0.009969630416086707,0.09134738216459197,0.03947486212502077
struct_pos,15,28,0.0008788546797184137,0.015249345540016182,0.0271119940391635,0.002266969212683608,0.0015361450143519817,0.04236133957917968
struct_pos,15,29,0.02304723117619722,0.0074020144832392595,0.0035350121234777173,0.012528872280790094,0.0008579587431238163,0.010937026606716978
struct_pos,15,30,0.0016321296101076562,0.00013742290564089,0.00026748426810245274,0.00019381593545693117,9.72923277507241e-05,0.00040490717374334277
struct_pos,15,31,0.013326281210709405,0.018850724579010953,0.003235057757550349,0.006838084605087068,0.002349278829046078,0.0220857823365613
struct_pos,16,0,0.003520991499425211,0.026018180283722617,0.003399156702930344,0.0012476246946244293,0.04327582931616973,0.02941733698665296
struct_pos,16,1,0.0034581102715311157,0.028599308901711515,0.003817652850974086,0.0014969869497567568,0.012920240438144397,0.0324169617526856
struct_pos,16,2,0.004244165181713823,0.031275891159710134,0.004283780691485902,0.0017766801157910511,0.36643551746758146,0.03555967185119604
struct_pos,16,3,0.0023564690775915564,0.004308844014033445,0.004592116441581517,0.0016294192365140985,0.018799352633571725,0.008900960455614962
struct_pos,16,4,0.0003209003339587904,0.00022727536072164497,0.0020375906559951043,0.0004489169743438746,0.28065722202738,0.0022648660167167494
struct_pos,16,5,6.819664990500644e-06,1.4984421050574888e-05,2.629515164763877e-05,8.655689842710646e-06,0.5851988659554591,4.1279572698213657e-05
struct_pos,16,6,1.724767805328468e-05,1.628774309447237e-05,1.945751779847293e-05,1.9461404766706737e-05,0.22167084755912284,3.57452608929453e-05
struct_pos,16,7,0.014592729024473727,0.0033982578584284234,0.003108564798861465,0.003150303918249344,0.02416158995761222,0.006506822657289888
struct_pos,16,8,0.01862836345430498,0.031569170201402943,0.0039019239537794645,0.0028714825417481215,0.0026391481190643075,0.03547109415518241
struct_pos,16,9,0.017608168539740107,0.009133336929098863,0.00403885984691427,0.0036279637639490565,0.0011339583371691906,0.013172196776013133
struct_pos,16,10,0.017052124466812403,0.03161908081810541,0.004045813991250884,0.0026736754858702944,0.00247545099756666,0.03566489480935629
struct_pos,16,11,0.01762172632050096,0.03575955935676031,0.004493425574280529,0.0029514257068542996,0.0016468922935341658,0.04025298493104084
struct_pos,16,12,0.021678706225472952,0.004084308880647516,0.008042615249184017,0.0061563890892531725,0.02285529425515725,0.012126924129831532
struct_pos,16,13,0.015822434449958605,0.020040899053815717,0.006656351580954434,0.0024294344241220516,0.005186447987123416,0.026697250634770152
struct_pos,16,14,0.006509806595596613,0.02519582385741274,0.0058084089305132655,0.0018770255194544424,0.06735604023416714,0.031004232787926005
struct_pos,16,15,0.0027132624427723567,0.004983114630322215,0.0052716835210689945,0.002537909479979022,0.027880016987291777,0.01025479815139121
struct_pos,16,16,0.006012189752730792,0.007080818800365224,0.005771365943215826,0.0017449287092169002,0.028946563801406214,0.01285218474358105
struct_pos,16,17,0.0059673053100013146,0.008579952305930564,0.005825371841897168,0.0018274422458174058,0.024637830854077333,0.014405324147827732
struct_pos,16,18,0.00647872398050946,0.008256825746274461,0.005185512835457844,0.001772651627613664,0.028907845694460244,0.013442338581732306
struct_pos,16,19,0.005788806222294629,0.008222076822729671,0.00559570907900577,0.0019114672353393153,0.02250874903672005,0.01381778590173544
struct_pos,16,20,0.008931699336743822,0.007619147468646613,0.007963059056777088,0.0030384132921142106,0.024652738535490323,0.015582206525423702
struct_pos,16,21,0.015455797668334992,0.009042096119547038,0.006005140557746769,0.004263488016445939,0.025641294701795707,0.015047236677293806
struct_pos,16,22,0.01024735482915144,0.007307044854166584,0.008377845780645238,0.003264252211748631,0.02163376072488948,0.01568489063481182
struct_pos,16,23,0.008455870921028657,0.007448526466470999,0.008363466852097566,0.003265833061176926,0.025706087718684115,0.015811993318568564
struct_pos,16,24,0.03169323662363216,0.03337228089048151,0.01767410022678513,0.008039607505926284,0.01674210883761584,0.05104638111726664
struct_pos,16,25,0.008250968113649249,0.02840077280383115,0.020199358586310355,0.0034935595112073285,0.44548115272640076,0.04860013139014151
struct_pos,16,26,0.02681379384669726,0.02461390598639615,0.017979179988581576,0.006701573821782328,0.020245032967428675,0.042593085974977726
struct_pos,16,27,0.03496189887555637,0.03943695581611342,0.020143008207512098,0.009024269440594842,0.016074227966883358,0.05957996402362552
struct_pos,16,28,0.013014475935137802,0.03131850003827098,0.004616387472925294,0.0021201827831497135,0.010031921191235199,0.03593488751119628
struct_pos,16,29,0.027657924298777545,0.0380737303580293,0.003413455789549309,0.0028960230242234142,0.0029581258625130413,0.04148718614757861
struct_pos,16,30,0.011888436334913113,0.032210960999607914,0.004415990482973487,0.001953222884020938,0.010915288307595425,0.0366269514825814
struct_pos,16,31,0.01202257843332517,0.03083357058073345,0.004630958617225643,0.0020086560802009454,0.012918450453456095,0.03546452919795909
struct_pos,17,0,2.512100216691659e-10,6.943634664860167e-12,3.6070987377742173e-10,5.32897427809071e-11,0.039182367216568856,3.676535084422819e-10
struct_pos,17,1,1.1812046676576328e-10,6.387821782250932e-11,1.9598604800925003e-09,9.628312423256979e-11,0.07102062999894622,2.0237386979150097e-09
struct_pos,17,2,1.2684972365101988e-09,1.5613789710264531e-12,4.0031590816167494e-10,1.6163440371761269e-10,0.03903341158009658,4.018772871327014e-10
struct_pos,17,3,4.733239770342584e-10,6.854589912401316e-13,1.780382312253867e-10,1.8290163486935373e-10,0.04892361324022921,1.7872369021662682e-10
struct_pos,17,4,0.10445607600443381,0.009167894275072804,0.0007465134304635788,0.0103622354928431,0.17433879471415706,0.009914407705536383
struct_pos,17,5,0.028413948782703334,0.010103357880846266,0.0010981779460006147,0.010248589657162488,0.14627108116268003,0.011201535826846881
struct_pos,17,6,0.013544054161776453,0.01802782980404156,0.0008401299023787396,0.007901923129310057,0.17972563270198794,0.0188679597064203
struct_pos,17,7,0.03498984776414216,0.01101871180829618,0.0014996117060683029,0.008846693594389287,0.1384665333695702,0.012518323514364483
struct_pos,17,8,8.155754322841595e-05,5.718879095327697e-05,3.9320216901980964e-05,0.00013685242899561876,0.02526724984402258,9.650900785525794e-05
struct_pos,17,9,0.005411311922550693,0.06062278825063085,0.0052671594347255025,0.0029455111107343983,0.16245560995442457,0.06588994768535636
struct_pos,17,10,0.003411203668951619,0.001633000851323361,0.003852716963296089,0.0033520187555943974,0.330049709638944,0.00548571781461945
struct_pos,17,11,0.0057138294304487506,3.407996662549282e-05,1.127528047964738e-05,0.0011949188732402736,0.2284072718753165,4.53552471051402e-05
struct_pos,17,12,0.01873954220206868,0.009921427481683785,0.0008724140482921042,0.013676158322638403,0.34589789304939955,0.01079384152997589
struct_pos,17,13,0.02012169188882298,0.010651116800505064,0.0011196847759010376,0.01908620370799912,0.3398098721715811,0.0117708015764061
struct_pos,17,14,0.026047313914579505,0.006622205785368988,0.0012703580117204886,0.013835523442833293,0.3390029843500647,0.007892563797089476
struct_pos,17,15,0.02748647524414909,0.007125988733350185,0.0009839019792921404,0.015436993817672887,0.0035765431244675957,0.008109890712642325
struct_pos,17,16,0.14264422599745238,0.022675129005414414,0.0019649477758213216,0.015055206537984842,0.07107831253232848,0.024640076781235736
struct_pos,17,17,0.12272871758546623,0.027571064184570705,0.0032028185647707606,0.023645744542711414,0.0894457735390363,0.030773882749341466
struct_pos,17,18,0.1021498859359261,0.023134355835993346,0.0026996432197106267,0.01792778171621978,0.04991698529575139,0.025833999055703973
struct_pos,17,19,0.4818661328562765,0.035714215476938566,0.03626045015697263,0.004135061543669371,0.07544603559377885,0.0719746656339112
struct_pos,17,20,0.015982754574656116,0.011720611276518326,0.0011207088933809747,0.01193176572844463,0.13317999308323344,0.012841320169899301
struct_pos,17,21,0.028127853807650115,0.013118293293981483,0.0011747611695717946,0.018935182176999386,0.060883046672809235,0.014293054463553277
struct_pos,17,22,0.019528355053457805,0.01368169066706678,0.001290421482171744,0.013246693232234171,0.09781408039285917,0.014972112149238524
struct_pos,17,23,0.0258977554192607,0.01098442208348659,0.0016346308948151128,0.015861407983413792,0.14002910413240133,0.012619052978301702
struct_pos,17,24,0.03039260124028406,0.009117503368879128,0.0011637042784992263,0.011422466967251032,0.13936681398051196,0.010281207647378355
struct_pos,17,25,0.023128836993339508,0.011546893800744331,0.0015514337660031637,0.011946191413422241,0.11566075747227152,0.013098327566747494
struct_pos,17,26,0.014500453945160896,0.006308437231831998,0.0006028621435171172,0.007888576040819087,0.16780476230585908,0.006911299375349116
struct_pos,17,27,0.027092326413244164,0.0090679232457843,0.0010529731403194345,0.014048344794933764,0.09880870611428968,0.010120896386103733
struct_pos,17,28,0.28964476116670546,0.020548751802636375,0.0038777789172127273,0.019798097718733875,0.03590387874835539,0.024426530719849102
struct_pos,17,29,0.4820565321128066,0.06640163589926328,0.07932634447135177,0.0022637106947239463,0.032054944488655306,0.14572798037061505
struct_pos,17,30,0.052999776644849436,0.024683256098237447,0.003934518348567872,0.017141767176804282,0.057612281096609014,0.02861777444680532
struct_pos,17,31,0.023999556545379608,0.026697767162224578,0.0010006789567854383,0.01685231653406401,0.1202471371897726,0.027698446119010015
struct_pos,18,0,0.034934313489187616,0.000956527319312926,0.0012580248986402579,0.01341961614856779,0.14514254502590718,0.002214552217953184
struct_pos,18,1,0.028900277780674558,0.0005340145447198205,0.001105881854867749,0.011013627928846022,0.16422195712602297,0.0016398963995875697
struct_pos,18,2,0.04666112752398716,0.0049570943233706016,0.001480579258483845,0.015298614099667906,0.14049849175570303,0.006437673581854446
struct_pos,18,3,0.020917538380475238,0.0015421600135810236,0.0009377696919009873,0.012082151430433133,0.1345256240990386,0.002479929705482011
struct_pos,18,4,0.027118564113374835,0.011470836382532268,0.0029877175368422447,0.01591707518472268,0.07040562435323362,0.014458553919374513
struct_pos,18,5,0.44409945382668387,0.04838834507669581,0.02009662000079888,0.0039555477699259114,0.09890261849136668,0.06848496507749469
struct_pos,18,6,0.05897600319855476,0.029716593716043682,0.00218492774033325,0.016356429755995272,0.03323262708474977,0.03190152145637693
struct_pos,18,7,0.34098994744205374,0.018711166316018633,0.007597001125292143,0.0026191089463769098,0.05416962784264233,0.026308167441310776
struct_pos,18,8,0.022950346747911136,0.0007810037111204167,0.001672668085059668,0.0132307277682888,0.26437311890939685,0.0024536717961800847
struct_pos,18,9,0.031084075646995883,0.0002507420077245256,0.001452814147522206,0.011321898461372368,0.28901826781754153,0.0017035561552467317
struct_pos,18,10,0.0239090936871628,0.00023182905121716998,0.0006915484737077203,0.008516031837377263,0.33483472820159943,0.0009233775249248903
struct_pos,18,11,0.040671228931907284,0.0001789022332453337,0.0014165442235579463,0.012171321055468391,0.26655227456422537,0.00159544645680328
struct_pos,18,12,0.04234711738193736,0.011604258227397538,0.00138319694120879,0.017736792349101835,0.34887274401598795,0.012987455168606327
struct_pos,18,13,0.42818483307388666,0.029943199657188235,0.013246435991135667,0.005352186114057298,0.012497509457747634,0.0431896356483239
struct_pos,18,14,0.28616664653222995,0.009531881381499017,0.009843766316387061,0.003055971570436,0.004496888814049978,0.019375647697886078
struct_pos,18,15,0.04761036526184948,0.016824961523645557,0.001817318480135056,0.018027494351069134,0.3278894955897848,0.018642280003780612
struct_pos,18,16,0.0015909774373098055,0.0004359148606135134,0.0019826946032336376,0.00042469916342381843,0.04580223105148142,0.002418609463847151
struct_pos,18,17,0.0006699369818676682,0.000545464868941301,0.0011871616933706252,0.0016907133427289985,0.04966577853703769,0.0017326265623119263
struct_pos,18,18,0.0001563060650519327,2.0440441547084208e-06,2.348177790112209e-05,0.00014144666872580294,0.03131733614839882,2.552582205583051e-05
struct_pos,18,19,8.721469281100974e-05,6.633178753158658e-06,0.0001105276845641611,8.919199888274397e-05,0.028473663379287327,0.00011716086331731976
struct_pos,18,20,5.723290479909209e-07,4.995924323536999e-08,7.716130228651568e-07,1.0505185308831524e-07,0.03891077376248544,8.215722661005268e-07
struct_pos,18,21,5.407749812272514e-07,3.650284341513678e-07,2.8204626292514834e-07,2.8510933161020873e-07,0.019642485676658165,6.470746970765162e-07
struct_pos,18,22,1.044539494319513e-06,1.873424348573497e-09,3.5861103396850255e-07,1.0137145697614638e-07,0.02263134896324638,3.6048445831707607e-07
struct_pos,18,23,1.5156840589255812e-06,7.788508336149319e-10,5.909077527831613e-07,9.720281629387408e-08,0.030083210475673618,5.916866036167761e-07
struct_pos,18,24,0.23102172707871632,0.012588675330912982,0.015335723557831455,0.012577522250028833,0.007044468332616414,0.027924398888744435
struct_pos,18,25,0.0006554130853083604,0.0006266145450827138,0.0008516335442769885,0.0008962193621232168,0.0857564458167959,0.0014782480893597023
struct_pos,18,26,0.13288512785983406,0.00022562412147182428,0.016180562622406903,0.025375864515609664,0.04368095691974195,0.016406186743878726
struct_pos,18,27,0.04533863338277559,0.0002851361991266717,0.00406765654083376,0.03204566892332583,0.06380861677744563,0.004352792739960432
struct_pos,18,28,0.03208000046057844,0.00021764075924652956,0.0015511275598273774,0.009093374882750712,0.2155830980700482,0.001768768319073907
struct_pos,18,29,0.027093628550215524,0.0011798657488435414,0.0009872397462913325,0.008296316114741582,0.17849139901506642,0.002167105495134874
struct_pos,18,30,0.025432715782563137,0.0016259548635874617,0.0011160155184955266,0.011845741063448666,0.13493544755213277,0.0027419703820829883
struct_pos,18,31,0.050210935043476686,0.00022084085521614034,0.0008634834618079866,0.009716801183880667,0.1739009560938344,0.0010843243170241268
struct_pos,19,0,0.0003221705829834237,0.0017844379040478921,1.832865033156005e-05,0.00023746027916831313,0.03820637935701415,0.0018027665543794522
struct_pos,19,1,0.0002538052469711093,4.499900477704803e-05,0.0010403559636420756,0.0001812024797448433,0.02740764950082029,0.0010853549684191237
struct_pos,19,2,0.0008811259986323346,5.124640292790791e-05,0.00016766696182243964,0.0007938107713995457,0.1395949773621141,0.00021891336475034754
struct_pos,19,3,0.0001393259900369296,0.0009617102827388558,2.691168411345566e-05,9.348708883954368e-05,0.016776898666309006,0.0009886219668523114
struct_pos,19,4,6.040245966125533e-07,3.0642824143356874e-07,6.616885200103054e-07,1.3575968885647299e-06,0.025753134790465804,9.681167614438743e-07
